status,t_h,maxC,accepted_steps,nlu,wall_s,rss_MiB
RUNNING,15.025151879,0.355579793133,11987,3410,316.757,256.2
RUNNING,15.525151879,0.343911783664,11993,3411,316.914,256.2
RUNNING,16.025151879,0.33323873594,11999,3413,317.130,258.1
RUNNING,16.525151879,0.323448931452,12005,3414,317.262,258.1
RUNNING,17.025151879,0.314444655433,12011,3415,317.407,258.1
RUNNING,17.525151879,0.306140468588,12017,3416,317.575,258.1
RUNNING,18.025151879,0.298461651427,12023,3418,317.791,261.8
RUNNING,18.525151879,0.291342816345,12029,3419,317.910,261.8
RUNNING,19.025151879,0.284726679901,12035,3420,318.050,261.8
RUNNING,19.525151879,0.278562985159,12041,3421,318.190,261.8
RUNNING,20.025151879,0.272807561923,12047,3422,318.329,261.8
RUNNING,20.525151879,0.267421511565,12053,3423,318.469,261.8
RUNNING,21.025151879,0.262370502747,12059,3424,318.621,261.8
RUNNING,21.525151879,0.257624164723,12065,3426,318.823,268.0
RUNNING,22.025151879,0.253155565622,12071,3427,318.943,268.0
RUNNING,22.525151879,0.248940764268,12077,3428,319.063,268.0
RUNNING,23.025151879,0.244958425229,12083,3429,319.187,268.0
RUNNING,23.525151879,0.241189488058,12089,3430,319.307,268.0
RUNNING,24.025151879,0.237616882849,12095,3432,319.508,273.2
RUNNING,24.525151879,0.234225285309,12101,3433,319.629,273.2
RUNNING,25.025151879,0.231000905539,12107,3434,319.754,273.2
RUNNING,25.525151879,0.227931305547,12113,3435,319.874,273.2
RUNNING,26.025151879,0.225005241295,12119,3436,319.993,273.2
RUNNING,26.525151879,0.222212525673,12125,3437,320.114,273.2
RUNNING,27.025151879,0.219543909401,12131,3438,320.237,273.2
RUNNING,27.525151879,0.216990977254,12137,3439,320.360,273.2
RUNNING,28.025151879,0.214546057457,12143,3440,320.505,273.2
RUNNING,28.525151879,0.212202142392,12149,3441,320.668,273.2
RUNNING,29.025151879,0.20995281904,12155,3443,320.879,281.9
RUNNING,29.525151879,0.207792207848,12161,3444,321.000,281.9
RUNNING,30.025151879,0.205714908854,12167,3445,321.118,281.9
RUNNING,30.525151879,0.203715954127,12173,3446,321.243,281.9
RUNNING,31.025151879,0.20179076568,12179,3447,321.364,281.9
RUNNING,31.525151879,0.19993511815,12185,3448,321.483,281.9
RUNNING,32.025151879,0.198145105636,12191,3449,321.601,281.9
RUNNING,32.525151879,0.196417112181,12197,3450,321.722,281.9
RUNNING,33.025151879,0.194747785425,12203,3451,321.844,281.9
RUNNING,33.525151879,0.193134013071,12209,3452,321.961,281.9
RUNNING,34.025151879,0.191572901798,12215,3453,322.080,282.6
RUNNING,34.525151879,0.190061758349,12221,3454,322.206,283.5
RUNNING,35.025151879,0.188598072536,12227,3455,322.345,284.3
RUNNING,35.525151879,0.187179501931,12233,3456,322.463,285.1
RUNNING,36.025151879,0.185803858074,12239,3458,322.655,294.5
RUNNING,36.525151879,0.184469093999,12245,3459,322.780,294.5
RUNNING,37.025151879,0.183173292958,12251,3460,322.901,294.5
RUNNING,37.525151879,0.181914658202,12257,3461,323.020,294.5
RUNNING,38.025151879,0.180691503705,12263,3462,323.138,294.5
RUNNING,38.525151879,0.179502245731,12269,3463,323.261,294.5
RUNNING,39.025151879,0.178345395168,12275,3464,323.383,294.5
RUNNING,39.525151879,0.177219550528,12281,3465,323.504,294.5
RUNNING,40.025151879,0.176123391566,12287,3466,323.621,294.5
RUNNING,40.525151879,0.175055673447,12293,3467,323.743,294.5
RUNNING,41.025151879,0.174015221409,12299,3468,323.867,294.9
RUNNING,41.525151879,0.173000925867,12305,3469,323.988,295.8
RUNNING,42.025151879,0.172011737933,12311,3470,324.108,296.6
RUNNING,42.525151879,0.171046665288,12317,3471,324.227,297.6
RUNNING,43.025151879,0.170104768396,12323,3472,324.352,298.5
RUNNING,43.525151879,0.169185157015,12329,3473,324.473,299.4
RUNNING,44.025151879,0.168286986981,12335,3474,324.593,300.3
RUNNING,44.525151879,0.16740945724,12341,3475,324.714,301.1
RUNNING,45.025151879,0.166551807111,12347,3477,324.892,302.6
RUNNING,45.525151879,0.165713313751,12353,3478,325.013,303.3
RUNNING,46.025151879,0.164893289812,12359,3479,325.130,304.1
RUNNING,46.525151879,0.164091081267,12365,3480,325.250,304.8
RUNNING,47.025151879,0.1633060654,12371,3481,325.381,305.6
RUNNING,47.525151879,0.162537648933,12377,3483,325.561,307.1
RUNNING,48.025151879,0.16178526629,12383,3484,325.690,307.8
RUNNING,48.525151879,0.161048377987,12389,3485,325.822,308.7
RUNNING,49.025151879,0.160326469124,12395,3486,325.966,309.4
RUNNING,49.525151879,0.159619047988,12401,3487,326.092,310.2
RUNNING,50.025151879,0.15892564475,12407,3489,326.279,311.7
RUNNING,50.525151879,0.158245810244,12413,3490,326.420,312.4
RUNNING,51.025151879,0.157579114835,12419,3491,326.556,313.1
RUNNING,51.525151879,0.156925147352,12425,3492,326.692,313.9
RUNNING,52.025151879,0.1562835141,12431,3493,326.832,314.6
RUNNING,52.525151879,0.155653837928,12437,3495,327.039,316.1
RUNNING,53.025151879,0.155035757359,12443,3496,327.179,316.8
RUNNING,53.525151879,0.154428925773,12449,3497,327.376,317.6
RUNNING,54.025151879,0.153833010646,12455,3498,327.587,318.3
RUNNING,54.525151879,0.153247692825,12461,3499,327.795,319.2
RUNNING,55.025151879,0.152672665861,12467,3501,328.060,320.9
RUNNING,55.525151879,0.152107635372,12473,3502,328.265,322.0
RUNNING,56.025151879,0.151552318446,12479,3503,328.480,322.4
RUNNING,56.525151879,0.151006443083,12485,3504,328.693,323.2
RUNNING,57.025151879,0.150469747664,12491,3505,328.908,323.9
DRIED,57.469775588,0.149999999976,12497,3507,333.863,460.8
