status,t_h,maxC,accepted_steps,nlu,wall_s,rss_MiB
RUNNING,0.066666667,2.55001410892,440,101,11.430,272.2
RUNNING,0.083333333,2.55001931168,499,118,12.953,272.2
RUNNING,0.100000000,2.55000244348,555,133,14.328,272.2
RUNNING,0.116666667,2.55000429861,597,146,15.492,272.2
RUNNING,0.133333333,2.55000356939,650,163,16.975,272.2
RUNNING,0.150000000,2.55000088526,706,178,18.341,272.2
RUNNING,0.166666667,2.55000176884,755,192,19.625,272.2
RUNNING,0.500000000,2.55000148579,1781,482,46.303,272.6
RUNNING,0.016666667,2.5500011231,281,53,5.304,225.6
RUNNING,0.033333333,2.55001180843,334,68,6.599,236.8
RUNNING,0.050000000,2.55000244027,388,84,8.018,236.8
RUNNING,0.066666667,2.55001410892,440,101,9.479,242.0
RUNNING,0.083333333,2.55001931168,499,118,10.971,243.8
RUNNING,0.100000000,2.55000244348,555,133,12.325,243.8
RUNNING,0.116666667,2.55000429861,597,146,13.470,243.8
RUNNING,0.133333333,2.55000356939,650,163,14.938,243.8
RUNNING,0.150000000,2.55000088526,706,178,16.291,246.0
RUNNING,0.166666667,2.55000176884,755,192,17.556,246.0
RUNNING,0.500000000,2.55000148579,1781,482,43.969,248.2
RUNNING,1.000000000,2.55000007537,3275,932,84.709,249.1
RUNNING,1.500000000,2.54990762029,4711,1362,123.820,254.6
RUNNING,2.000000000,2.54536427122,6160,1785,162.652,256.7
RUNNING,2.500000000,2.51795224418,7717,2255,205.410,258.4
RUNNING,3.000000000,2.45472396011,9358,2737,248.700,269.5
RUNNING,3.500000000,2.3592180011,10942,3197,289.879,270.5
RUNNING,4.000000000,2.2418727353,12570,3673,332.119,271.7
RUNNING,4.500000000,2.11281427781,12734,3717,336.201,271.7
RUNNING,5.000000000,1.97987590272,12790,3733,337.594,274.1
RUNNING,5.500000000,1.84785822489,12842,3750,338.969,278.5
RUNNING,6.000000000,1.71957593125,12893,3764,340.190,284.9
RUNNING,6.500000000,1.59746819162,12946,3779,341.441,284.9
RUNNING,7.000000000,1.48265640318,12984,3790,342.371,288.8
RUNNING,7.500000000,1.37554497016,13033,3805,343.585,288.8
RUNNING,8.000000000,1.27669473593,13087,3820,344.826,288.8
RUNNING,8.500000000,1.1859626951,13132,3833,345.902,289.6
RUNNING,9.000000000,1.1029246604,13183,3846,347.003,289.9
RUNNING,9.500000000,1.02709339857,13228,3858,348.024,289.9
RUNNING,10.000000000,0.957861705723,13274,3872,349.167,289.9
RUNNING,10.500000000,0.894799622273,13313,3885,350.230,289.9
RUNNING,11.000000000,0.837426804818,13353,3896,351.183,294.9
RUNNING,11.500000000,0.785201052604,13392,3909,352.259,294.9
RUNNING,12.000000000,0.737665697643,13437,3921,353.296,295.8
RUNNING,12.503175661,0.694201231048,13476,3933,354.291,298.6
RUNNING,13.039570721,0.652229437006,13485,3935,354.515,298.6
RUNNING,13.500000000,0.619423899385,13491,3938,354.756,300.8
RUNNING,14.000000000,0.586851011758,13531,3949,355.704,300.8
RUNNING,14.500000000,0.55713534756,13571,3962,356.777,301.5
RUNNING,15.044060047,0.527706192304,13612,3974,357.762,307.6
RUNNING,15.500000000,0.50515418938,13619,3976,357.967,308.8
RUNNING,16.033514215,0.480973139065,13659,3988,358.971,316.6
RUNNING,16.500000000,0.461600041024,13667,3990,359.157,316.6
RUNNING,17.000000000,0.44249456803,13706,4002,360.142,316.6
RUNNING,17.540884847,0.423559021221,13747,4015,361.183,316.6
RUNNING,18.000000000,0.408743652138,13754,4017,361.373,316.6
RUNNING,18.524242887,0.393109480632,13793,4028,362.273,316.6
RUNNING,19.016682959,0.379558445882,13800,4030,362.437,316.6
RUNNING,19.516682959,0.36681200426,13806,4031,362.570,316.6
RUNNING,20.016682959,0.354987565688,13812,4032,362.702,316.6
RUNNING,20.516682959,0.343997365142,13818,4033,362.815,316.6
RUNNING,21.016682959,0.333763399889,13824,4035,362.990,316.6
RUNNING,21.516682959,0.32421624546,13830,4036,363.101,316.6
RUNNING,22.000000000,0.315582239837,13836,4037,363.215,316.6
RUNNING,22.500000000,0.307218223039,13878,4052,364.413,316.6
RUNNING,23.000000000,0.299381500731,13913,4063,365.302,316.6
RUNNING,23.500000000,0.292026619655,13949,4074,366.210,316.6
RUNNING,24.000000000,0.285112858912,13983,4086,367.155,316.6
RUNNING,24.500000000,0.278603680408,14019,4098,368.110,316.6
RUNNING,25.000000000,0.272466230885,14055,4110,369.071,316.6
RUNNING,25.509920069,0.26655926844,14088,4120,369.879,316.6
RUNNING,26.047016821,0.260696165549,14095,4121,370.006,316.6
RUNNING,26.500000000,0.256015115198,14101,4123,370.167,316.6
RUNNING,27.000000000,0.251103358489,14136,4135,371.130,316.6
RUNNING,27.541862096,0.246060999203,14168,4145,371.937,316.6
RUNNING,28.026450136,0.241784178209,14174,4147,372.107,316.6
RUNNING,28.526450136,0.23758472142,14180,4148,372.218,316.6
RUNNING,29.000000000,0.233793576981,14186,4149,372.328,316.6
RUNNING,29.500000000,0.229970803584,14224,4163,373.416,316.6
RUNNING,30.047772473,0.225981110528,14255,4172,374.156,316.6
RUNNING,30.525996423,0.222658905845,14261,4174,374.332,316.6
RUNNING,31.025996423,0.21933520655,14267,4175,374.440,316.6
RUNNING,31.525996423,0.216154966779,14273,4176,374.547,316.6
RUNNING,32.025996423,0.213109172994,14279,4177,374.657,316.6
RUNNING,32.525996423,0.210189531096,14285,4178,374.771,316.6
RUNNING,33.025996423,0.207388398111,14291,4179,374.884,316.6
RUNNING,33.525996423,0.20469872129,14297,4180,374.991,316.6
RUNNING,34.025996423,0.202113983758,14303,4181,375.100,316.6
RUNNING,34.500000000,0.199755054713,14309,4182,375.211,316.6
RUNNING,35.000000000,0.197355869381,14344,4194,376.194,316.6
RUNNING,35.565815579,0.194745283736,14372,4204,376.976,316.6
RUNNING,36.065815579,0.192527286761,14378,4205,377.093,316.6
RUNNING,36.565815579,0.190388047059,14384,4206,377.199,316.6
RUNNING,37.065815579,0.188323404478,14390,4208,377.358,316.6
RUNNING,37.565815579,0.186329482254,14396,4209,377.469,317.2
RUNNING,38.065815579,0.184402663788,14402,4210,377.583,323.8
RUNNING,38.565815579,0.182539571624,14408,4211,377.688,323.8
RUNNING,39.065815579,0.180737048354,14414,4212,377.796,328.6
RUNNING,39.565815579,0.178992139293,14420,4213,377.906,330.3
RUNNING,40.065815579,0.177302076742,14426,4214,378.018,332.1
RUNNING,40.565815579,0.175664265664,14432,4215,378.124,334.3
RUNNING,41.065815579,0.174076270644,14438,4216,378.230,334.7
RUNNING,41.565815579,0.17253580399,14444,4217,378.341,339.5
RUNNING,42.065815579,0.171040714863,14450,4218,378.450,340.8
RUNNING,42.565815579,0.169588979344,14456,4219,378.558,343.0
RUNNING,43.065815579,0.168178691333,14462,4220,378.669,345.7
RUNNING,43.565815579,0.166808054209,14468,4221,378.774,347.4
RUNNING,44.065815579,0.165475373185,14474,4222,378.887,348.7
RUNNING,44.565815579,0.164179048272,14480,4223,378.992,350.5
RUNNING,45.065815579,0.162917567828,14486,4224,379.104,350.9
RUNNING,45.565815579,0.161689502603,14492,4225,379.211,352.7
RUNNING,46.065815579,0.160493500259,14498,4227,379.373,352.7
RUNNING,46.565815579,0.159328280325,14504,4228,379.485,353.1
RUNNING,47.065815579,0.158192629521,14510,4229,379.606,353.5
RUNNING,47.565815579,0.157085397458,14516,4230,379.726,353.5
RUNNING,48.065815579,0.156005492643,14522,4231,379.851,353.5
RUNNING,48.565815579,0.154951878794,14528,4233,380.019,354.0
RUNNING,49.065815579,0.153923571415,14534,4234,380.175,354.0
RUNNING,49.565815579,0.152919634633,14540,4235,380.325,354.4
RUNNING,50.065815579,0.151939178247,14546,4236,380.476,356.2
RUNNING,50.565815579,0.150981354997,14552,4237,380.627,356.6
RUNNING,51.065815579,0.150045358024,14558,4239,380.823,356.6
DRIED,51.090338022,0.149999999981,14559,4239,384.829,477.1
RUNNING,0.016666667,2.5500011231,281,53,7.420,248.7
RUNNING,0.033333333,2.55001180843,334,68,8.760,261.0
RUNNING,0.050000000,2.55000244027,388,84,10.262,268.0
RUNNING,0.066666667,2.55001410892,440,101,11.793,268.0
RUNNING,0.083333333,2.55001931168,499,118,13.392,268.3
RUNNING,0.100000000,2.55000244348,555,133,14.834,271.6
RUNNING,0.116666667,2.55000429861,597,146,16.045,271.6
RUNNING,0.133333333,2.55000356939,650,163,17.590,271.6
RUNNING,0.150000000,2.55000088526,706,178,19.035,271.6
RUNNING,0.166666667,2.55000176884,755,192,20.365,271.6
RUNNING,0.500000000,2.55000148579,1781,482,48.220,273.0
RUNNING,1.000000000,2.55000007537,3275,932,90.559,273.3
RUNNING,1.500000000,2.54990762029,4711,1362,130.178,288.8
RUNNING,2.000000000,2.54536427122,6160,1785,169.280,294.8
RUNNING,2.500000000,2.51795224418,7717,2255,212.161,299.9
RUNNING,3.000000000,2.45472396011,9358,2737,256.496,301.7
RUNNING,3.500000000,2.3592180011,10942,3197,300.158,301.7
RUNNING,4.000000000,2.2418727353,12570,3673,344.890,305.8
RUNNING,4.500000000,2.11281427781,12734,3717,349.233,305.8
RUNNING,5.000000000,1.97987590272,12790,3733,350.750,312.2
RUNNING,5.500000000,1.84785822489,12842,3750,352.243,312.2
RUNNING,6.000000000,1.71957593125,12893,3764,353.529,319.0
RUNNING,6.500000000,1.59746819162,12946,3779,354.871,320.7
RUNNING,7.000000000,1.48265640318,12984,3790,355.868,320.7
RUNNING,7.500000000,1.37554497016,13033,3805,357.164,320.7
RUNNING,8.000000000,1.27669473593,13087,3820,358.496,320.7
RUNNING,8.500000000,1.1859626951,13132,3833,359.656,320.7
RUNNING,9.000000000,1.1029246604,13183,3846,360.866,320.7
RUNNING,9.500000000,1.02709339857,13228,3858,361.961,320.7
RUNNING,10.000000000,0.957861705723,13274,3872,363.182,320.7
RUNNING,10.500000000,0.894799622273,13313,3885,364.341,320.7
RUNNING,11.000000000,0.837426804818,13353,3896,365.341,325.4
RUNNING,11.500000000,0.785201052604,13392,3909,366.471,325.4
RUNNING,12.000000000,0.737665697643,13437,3921,367.582,325.4
RUNNING,12.503175661,0.694201231048,13476,3933,368.645,325.4
RUNNING,13.039570721,0.652229437006,13485,3935,368.888,325.4
RUNNING,13.500000000,0.619423899385,13491,3938,369.147,325.4
RUNNING,14.000000000,0.586851011758,13531,3949,370.173,325.4
RUNNING,14.500000000,0.55713534756,13571,3962,371.308,325.4
RUNNING,15.044060047,0.527706192304,13612,3974,372.366,325.4
RUNNING,15.500000000,0.50515418938,13619,3976,372.589,325.4
RUNNING,16.033514215,0.480973139065,13659,3988,373.675,325.4
RUNNING,16.500000000,0.461600041024,13667,3990,373.874,325.4
RUNNING,17.000000000,0.44249456803,13706,4002,374.888,325.4
RUNNING,17.540884847,0.423559021221,13747,4015,375.969,325.4
RUNNING,18.000000000,0.408743652138,13754,4017,376.176,325.4
RUNNING,18.524242887,0.393109480632,13793,4028,377.141,325.4
RUNNING,19.016682959,0.379558445882,13800,4030,377.322,325.4
RUNNING,19.516682959,0.36681200426,13806,4031,377.466,325.4
RUNNING,20.016682959,0.354987565688,13812,4032,377.605,325.4
RUNNING,20.516682959,0.343997365142,13818,4033,377.726,325.4
RUNNING,21.016682959,0.333763399889,13824,4035,377.916,325.4
RUNNING,21.516682959,0.32421624546,13830,4036,378.039,325.4
RUNNING,22.000000000,0.315582239837,13836,4037,378.151,325.4
RUNNING,22.500000000,0.307218223039,13878,4052,379.422,325.4
RUNNING,23.000000000,0.299381500731,13913,4063,380.359,325.4
RUNNING,23.500000000,0.292026619655,13949,4074,381.319,325.4
RUNNING,24.000000000,0.285112858912,13983,4086,382.332,325.4
RUNNING,24.500000000,0.278603680408,14019,4098,383.379,325.4
RUNNING,25.000000000,0.272466230885,14055,4110,384.426,325.4
RUNNING,25.509920069,0.26655926844,14088,4120,385.337,325.4
RUNNING,26.047016821,0.260696165549,14095,4121,385.471,325.4
RUNNING,26.500000000,0.256015115198,14101,4123,385.641,325.4
RUNNING,27.000000000,0.251103358489,14136,4135,386.642,325.4
RUNNING,27.541862096,0.246060999203,14168,4145,387.528,325.4
RUNNING,28.026450136,0.241784178209,14174,4147,387.719,325.4
RUNNING,28.526450136,0.23758472142,14180,4148,387.837,325.4
RUNNING,29.000000000,0.233793576981,14186,4149,387.954,325.4
RUNNING,29.500000000,0.229970803584,14224,4163,389.089,325.4
RUNNING,30.047772473,0.225981110528,14255,4172,389.869,325.4
RUNNING,30.525996423,0.222658905845,14261,4174,390.049,325.4
RUNNING,31.025996423,0.21933520655,14267,4175,390.170,325.4
RUNNING,31.525996423,0.216154966779,14273,4176,390.294,325.4
RUNNING,32.025996423,0.213109172994,14279,4177,390.421,325.4
RUNNING,32.525996423,0.210189531096,14285,4178,390.561,325.4
RUNNING,33.025996423,0.207388398111,14291,4179,390.691,325.4
RUNNING,33.525996423,0.20469872129,14297,4180,390.820,325.4
RUNNING,34.025996423,0.202113983758,14303,4181,390.950,325.4
RUNNING,34.500000000,0.199755054713,14309,4182,391.085,325.4
RUNNING,35.000000000,0.197355869381,14344,4194,392.222,326.7
RUNNING,35.565815579,0.194745283736,14372,4204,393.123,335.9
RUNNING,36.065815579,0.192527286761,14378,4205,393.263,335.9
RUNNING,36.565815579,0.190388047059,14384,4206,393.388,335.9
RUNNING,37.065815579,0.188323404478,14390,4208,393.584,335.9
RUNNING,37.565815579,0.186329482254,14396,4209,393.713,335.9
RUNNING,38.065815579,0.184402663788,14402,4210,393.848,335.9
RUNNING,38.565815579,0.182539571624,14408,4211,393.982,335.9
RUNNING,39.065815579,0.180737048354,14414,4212,394.115,335.9
RUNNING,39.565815579,0.178992139293,14420,4213,394.245,335.9
RUNNING,40.065815579,0.177302076742,14426,4214,394.381,335.9
RUNNING,40.565815579,0.175664265664,14432,4215,394.514,335.9
RUNNING,41.065815579,0.174076270644,14438,4216,394.640,335.9
RUNNING,41.565815579,0.17253580399,14444,4217,394.778,335.9
RUNNING,42.065815579,0.171040714863,14450,4218,394.912,335.9
RUNNING,42.565815579,0.169588979344,14456,4219,395.043,335.9
RUNNING,43.065815579,0.168178691333,14462,4220,395.174,335.9
RUNNING,43.565815579,0.166808054209,14468,4221,395.316,335.9
RUNNING,44.065815579,0.165475373185,14474,4222,395.448,335.9
RUNNING,44.565815579,0.164179048272,14480,4223,395.576,335.9
RUNNING,45.065815579,0.162917567828,14486,4224,395.715,335.9
RUNNING,45.565815579,0.161689502603,14492,4225,395.849,335.9
RUNNING,46.065815579,0.160493500259,14498,4227,396.038,335.9
RUNNING,46.565815579,0.159328280325,14504,4228,396.180,336.2
RUNNING,47.065815579,0.158192629521,14510,4229,396.333,336.9
RUNNING,47.565815579,0.157085397458,14516,4230,396.468,337.3
RUNNING,48.065815579,0.156005492643,14522,4231,396.642,338.2
RUNNING,48.565815579,0.154951878794,14528,4233,396.848,338.6
RUNNING,49.065815579,0.153923571415,14534,4234,397.013,339.0
RUNNING,49.565815579,0.152919634633,14540,4235,397.174,339.8
RUNNING,50.065815579,0.151939178247,14546,4236,397.333,340.6
RUNNING,50.565815579,0.150981354997,14552,4237,397.491,341.2
RUNNING,51.065815579,0.150045358024,14558,4239,397.702,342.8
DRIED,51.090338022,0.149999999981,14559,4239,401.958,460.7
RUNNING,0.016666667,2.5500011231,281,53,5.474,220.5
RUNNING,0.033333333,2.55001180843,334,68,6.796,229.2
RUNNING,0.050000000,2.55000244027,388,84,8.232,229.2
RUNNING,0.066666667,2.55001410892,440,101,9.712,229.2
RUNNING,0.083333333,2.55001931168,499,118,11.237,229.2
RUNNING,0.100000000,2.55000244348,555,133,12.604,229.2
RUNNING,0.116666667,2.55000429861,597,146,13.749,229.2
RUNNING,0.133333333,2.55000356939,650,163,15.226,229.2
RUNNING,0.150000000,2.55000088526,706,178,16.588,229.3
RUNNING,0.166666667,2.55000176884,755,192,17.858,229.3
RUNNING,0.500000000,2.55000148579,1781,482,44.550,230.0
RUNNING,1.000000000,2.55000007537,3275,932,86.020,231.1
RUNNING,1.500000000,2.54990762029,4711,1362,126.199,232.2
RUNNING,2.000000000,2.54536427122,6160,1785,165.935,233.1
RUNNING,2.500000000,2.51795224418,7717,2255,209.443,234.3
RUNNING,3.000000000,2.45472396011,9358,2737,254.545,235.4
RUNNING,3.500000000,2.3592180011,10942,3197,297.676,236.2
RUNNING,4.000000000,2.2418727353,12570,3673,341.956,237.1
RUNNING,4.500000000,2.11281427781,12734,3717,346.224,237.8
RUNNING,5.000000000,1.97987590272,12790,3733,347.711,238.7
RUNNING,5.500000000,1.84785822489,12842,3750,349.201,239.7
RUNNING,6.000000000,1.71957593125,12893,3764,350.500,240.7
RUNNING,6.500000000,1.59746819162,12946,3779,351.833,241.7
RUNNING,7.000000000,1.48265640318,12984,3790,352.812,241.9
RUNNING,7.500000000,1.37554497016,13033,3805,354.112,243.4
RUNNING,8.000000000,1.27669473593,13087,3820,355.450,244.0
RUNNING,8.500000000,1.1859626951,13132,3833,356.613,244.8
RUNNING,9.000000000,1.1029246604,13183,3846,357.813,245.4
RUNNING,9.500000000,1.02709339857,13228,3858,358.887,246.4
RUNNING,10.000000000,0.957861705723,13274,3872,360.092,247.2
RUNNING,10.500000000,0.894799622273,13313,3885,361.238,248.5
RUNNING,11.000000000,0.837426804818,13353,3896,362.246,248.9
RUNNING,11.500000000,0.785201052604,13392,3909,363.396,250.3
RUNNING,12.000000000,0.737665697643,13437,3921,364.510,250.7
RUNNING,12.503175661,0.694201231048,13476,3933,365.582,251.8
RUNNING,13.039570721,0.652229437006,13485,3935,365.818,251.8
RUNNING,13.500000000,0.619423899385,13491,3938,366.085,254.0
RUNNING,14.000000000,0.586851011758,13531,3949,367.085,254.4
RUNNING,14.500000000,0.55713534756,13571,3962,368.223,255.9
RUNNING,15.044060047,0.527706192304,13612,3974,369.281,256.2
RUNNING,15.500000000,0.50515418938,13619,3976,369.504,257.6
RUNNING,16.033514215,0.480973139065,13659,3988,370.591,258.1
RUNNING,16.500000000,0.461600041024,13667,3990,370.796,258.1
RUNNING,17.000000000,0.44249456803,13706,4002,371.851,259.9
RUNNING,17.540884847,0.423559021221,13747,4015,372.977,260.8
RUNNING,18.000000000,0.408743652138,13754,4017,373.190,262.3
RUNNING,18.524242887,0.393109480632,13793,4028,374.157,262.8
RUNNING,19.016682959,0.379558445882,13800,4030,374.337,262.8
RUNNING,19.516682959,0.36681200426,13806,4031,374.484,262.8
RUNNING,20.016682959,0.354987565688,13812,4032,374.621,262.8
RUNNING,20.516682959,0.343997365142,13818,4033,374.742,262.8
RUNNING,21.016682959,0.333763399889,13824,4035,374.938,267.4
RUNNING,21.516682959,0.32421624546,13830,4036,375.059,267.4
RUNNING,22.000000000,0.315582239837,13836,4037,375.176,267.4
RUNNING,22.500000000,0.307218223039,13878,4052,376.451,270.7
RUNNING,23.000000000,0.299381500731,13913,4063,377.403,271.8
RUNNING,23.500000000,0.292026619655,13949,4074,378.370,272.2
RUNNING,24.000000000,0.285112858912,13983,4086,379.373,273.6
RUNNING,24.500000000,0.278603680408,14019,4098,380.410,274.6
RUNNING,25.000000000,0.272466230885,14055,4110,381.432,275.5
RUNNING,25.509920069,0.26655926844,14088,4120,382.292,275.9
RUNNING,26.047016821,0.260696165549,14095,4121,382.426,275.9
RUNNING,26.500000000,0.256015115198,14101,4123,382.600,275.9
RUNNING,27.000000000,0.251103358489,14136,4135,383.612,278.7
RUNNING,27.541862096,0.246060999203,14168,4145,384.479,279.6
RUNNING,28.026450136,0.241784178209,14174,4147,384.666,279.6
RUNNING,28.526450136,0.23758472142,14180,4148,384.788,279.6
RUNNING,29.000000000,0.233793576981,14186,4149,384.907,279.6
RUNNING,29.500000000,0.229970803584,14224,4163,386.089,283.9
RUNNING,30.047772473,0.225981110528,14255,4172,386.868,284.2
RUNNING,30.525996423,0.222658905845,14261,4174,387.052,284.2
RUNNING,31.025996423,0.21933520655,14267,4175,387.170,284.2
RUNNING,31.525996423,0.216154966779,14273,4176,387.288,284.2
RUNNING,32.025996423,0.213109172994,14279,4177,387.406,284.2
RUNNING,32.525996423,0.210189531096,14285,4178,387.524,284.2
