time_s,radius_m,min_C,max_C_all_grid_nodes,mean_C_dry_mass_weighted,max_node
99780,0.02,0.061757386800671082,0.2160460422332294,0.17107486843212202,0
99840,0.02,0.061741286107472121,0.21596420335632738,0.17101847163123179,0
99900,0.02,0.061725220624413567,0.21588248110843641,0.17096215202912277,0
99960,0.02,0.061709190247197634,0.21580087522877425,0.17090590945703693,0
100020,0.02,0.06169319487191436,0.21571938545733663,0.17084974374671549,0
100080,0.02,0.061677234395039839,0.21563801153489454,0.17079365473039804,0
100140,0.02,0.061661308713434532,0.21555675320299128,0.17073764224081978,0
100200,0.02,0.061645417724341504,0.21547561020393977,0.1706817061112102,0
100260,0.02,0.061629561325384788,0.21539458228081962,0.17062584617529117,0
100320,0.02,0.061613739414567603,0.21531366917747427,0.17057006226727486,0
100380,0.02,0.061597951890270744,0.21523287063850829,0.17051435422186234,0
100440,0.02,0.061582198651250857,0.2151521864092846,0.17045872187424149,0
100500,0.02,0.06156647959663878,0.21507161623592153,0.17040316506008493,0
100560,0.02,0.061550794625937898,0.21499115986529024,0.17034768361554914,0
100620,0.02,0.061535143639022453,0.21491081704501191,0.17029227737727168,0
100680,0.02,0.061519526536135953,0.21483058752345494,0.17023694618236992,0
100740,0.02,0.061503943217889469,0.21475047104973224,0.17018168986843937,0
100800,0.02,0.061488393585260072,0.21467046737369855,0.17012650827355141,0
100860,0.02,0.061472877539589167,0.21459057624594777,0.17007140123625189,0
100920,0.02,0.061457394982580932,0.21451079741781012,0.17001636859555971,0
100980,0.02,0.061441945816300636,0.21443113064134958,0.16996141019096425,0
101040,0.02,0.061426529943173144,0.21435157566936117,0.16990652586242458,0
101100,0.02,0.06141114726598125,0.21427213225536837,0.16985171545036679,0
101160,0.02,0.061395797687864143,0.21419280015362027,0.16979697879568323,0
101220,0.02,0.061380481112315817,0.21411357911908915,0.16974231573972989,0
101280,0.02,0.061365197443183528,0.21403446890746777,0.16968772612432545,0
101340,0.02,0.061349946584666228,0.21395546927516673,0.1696332097917492,0
101400,0.02,0.061334728441313005,0.21387657997931184,0.16957876658473933,0
101460,0.02,0.06131954291802158,0.21379780077774166,0.16952439634649155,0
101520,0.02,0.061304389920036763,0.21371913142900476,0.16947009892065695,0
101580,0.02,0.0612892693529489,0.2136405716923572,0.16941587415134091,0
101640,0.02,0.061274181122692437,0.21356212132776006,0.169361721883101,0
101700,0.02,0.061259125135544303,0.21348378009587679,0.16930764196094542,0
101760,0.02,0.061244101298122522,0.21340554775807066,0.16925363423033155,0
101820,0.02,0.061229109517384639,0.21332742407640232,0.16919969853716429,0
101880,0.02,0.061214149700626289,0.21324940881362717,0.16914583472779401,0
101940,0.02,0.061199221755479677,0.21317150173319299,0.16909204264901534,0
102000,0.02,0.061184325589912172,0.21309370259923732,0.16903832214806583,0
102060,0.02,0.061169461112224779,0.21301601117658506,0.16898467307262349,0
102120,0.02,0.061154628231050723,0.21293842723074588,0.16893109527080599,0
102180,0.02,0.061139826855354004,0.21286095052791199,0.16887758859116872,0
102240,0.02,0.061125056894427938,0.21278358083495535,0.16882415288270297,0
102300,0.02,0.061110318257893738,0.21270631791942554,0.16877078799483525,0
102360,0.02,0.06109561085569911,0.21262916154954714,0.16871749377742457,0
102420,0.02,0.061080934598116782,0.21255211149421738,0.16866427008076154,0
102480,0.02,0.061066289395743156,0.21247516752300366,0.16861111675556659,0
102540,0.02,0.061051675159496874,0.21239832940614131,0.16855803365298908,0
102600,0.02,0.061037091800617414,0.21232159691453098,0.16850502062460426,0
102660,0.02,0.061022539230663711,0.21224496981973637,0.16845207752241348,0
102720,0.02,0.06100801736151281,0.21216844789398193,0.16839920419884147,0
102780,0.02,0.060993526105358423,0.2120920309101503,0.16834640050673494,0
102840,0.02,0.060979065374709616,0.21201571864178023,0.16829366629936204,0
102900,0.02,0.060964635082389439,0.2119395108630639,0.1682410014304094,0
102960,0.02,0.060950235141533547,0.2118634073488449,0.16818840575398178,0
103020,0.02,0.060935865465588886,0.21178740787461575,0.16813587912459987,0
103080,0.02,0.060921525968312323,0.21171151221651563,0.1680834213971994,0
103140,0.02,0.060907216563769344,0.21163572015132803,0.16803103242712913,0
103200,0.02,0.060892937166332713,0.21156003145647848,0.16797871207014925,0
103260,0.02,0.060878687690681124,0.21148444591003229,0.16792646018243085,0
103320,0.02,0.060864468051797939,0.21140896329069231,0.16787427662055335,0
103380,0.02,0.060850278164969844,0.21133358337779654,0.16782216124150384,0
103440,0.02,0.06083611794578557,0.21125830595131598,0.16777011390267513,0
103500,0.02,0.060821987310134565,0.21118313079185233,0.16771813446186434,0
103560,0.02,0.060807886174205766,0.21110805768063587,0.16766622277727206,0
103620,0.02,0.060793814454486263,0.21103308639952303,0.1676143787074999,0
103680,0.02,0.060779772067760057,0.21095821673099435,0.16756260211155008,0
103740,0.02,0.060765758931106764,0.21088344845815218,0.16751089284882337,0
103800,0.02,0.060751774961900387,0.21080878136471845,0.16745925077911769,0
103860,0.02,0.060737820077808022,0.21073421523503263,0.16740767576262705,0
103920,0.02,0.060723894196788648,0.21065974985404945,0.16735616765994002,0
103980,0.02,0.060709997237091876,0.21058538500733662,0.16730472633203811,0
104040,0.02,0.060696129117256657,0.2105111204810729,0.16725335164029448,0
104100,0.02,0.060682289756110154,0.21043695606204574,0.16720204344647294,0
104160,0.02,0.060668479072766408,0.21036289153764931,0.16715080161272591,0
104220,0.02,0.060654696986625213,0.21028892669588217,0.16709962600159348,0
104280,0.02,0.060640943417370842,0.21021506132534531,0.167048516476002,0
104340,0.02,0.060627218284970849,0.21014129521523994,0.16699747289926245,0
104400,0.02,0.06061352150967491,0.21006762815536545,0.16694649513506962,0
104460,0.02,0.060599853012013566,0.20999405993611717,0.16689558304750021,0
104520,0.02,0.060586212712797093,0.20992059034848451,0.16684473650101173,0
104580,0.02,0.060572600533114279,0.20984721918404864,0.16679395536044112,0
104640,0.02,0.060559016394331276,0.20977394623498052,0.16674323949100353,0
104700,0.02,0.060545460218090374,0.20970077129403888,0.16669258875829071,0
104760,0.02,0.060531931926308923,0.20962769415456808,0.1666420030282699,0
104820,0.02,0.060518431441178112,0.20955471461049613,0.16659148216728281,0
104880,0.02,0.060504958685161821,0.20948183245633253,0.16654102604204343,0
104940,0.02,0.060491513580995478,0.20940904748716641,0.16649063451963772,0
105000,0.02,0.060478096051684929,0.20933635949866433,0.16644030746752161,0
105060,0.02,0.060464706020505292,0.20926376828706847,0.16639004475352007,0
105120,0.02,0.060451343410999815,0.20919127364919435,0.16633984624582576,0
105180,0.02,0.060438008146978764,0.2091188753824291,0.16628971181299743,0
105240,0.02,0.060424700152518315,0.20904657328472928,0.16623964132395919,0
105300,0.02,0.060411419351959407,0.20897436715461903,0.16618963464799885,0
105360,0.02,0.060398165669906648,0.20890225679118798,0.16613969165476675,0
105420,0.02,0.060384939031227207,0.20883024199408939,0.1660898122142743,0
105480,0.02,0.060371739361049746,0.20875832256353813,0.16603999619689336,0
105540,0.02,0.060358566584763261,0.20868649830030864,0.16599024347335417,0
105600,0.02,0.06034542062801608,0.20861476900573325,0.16594055391474447,0
105660,0.02,0.060332301416714702,0.20854313448169995,0.16589092739250871,0
105720,0.02,0.060319208877022759,0.2084715945306507,0.16584136377844577,0
105780,0.02,0.060306142935359935,0.20840014895557929,0.16579186294470871,0
105840,0.02,0.060293103518400927,0.20832879756002967,0.16574242476380319,0
105900,0.02,0.060280090553074331,0.20825754014809383,0.16569304910858607,0
105960,0.02,0.060267103966561604,0.20818637652441002,0.16564373585226419,0
106020,0.02,0.060254143686296051,0.20811530649416091,0.16559448486839368,0
106080,0.02,0.060241209639961733,0.20804432986307153,0.16554529603087814,0
106140,0.02,0.060228301755492444,0.20797344643740759,0.16549616921396787,0
106200,0.02,0.060215419961070674,0.20790265602397351,0.16544710429225823,0
106260,0.02,0.060202564185126567,0.2078319584301106,0.16539810114068892,0
106320,0.02,0.06018973435633692,0.20776135346369518,0.16534915963454255,0
106380,0.02,0.060176930403624138,0.20769084093313672,0.16530027964944327,0
106440,0.02,0.060164152256155227,0.20762042064737618,0.16525146106135635,0
106500,0.02,0.06015139984334078,0.20755009241588385,0.16520270374658588,0
106560,0.02,0.060138673094833978,0.20747985604865787,0.16515400758177459,0
106620,0.02,0.060125971940529585,0.20740971135622227,0.16510537244390205,0
106680,0.02,0.060113296310562933,0.2073396581496251,0.16505679821028391,0
106740,0.02,0.060100646135308966,0.2072696962404367,0.16500828475857049,0
106800,0.02,0.060088021345381215,0.20719982544074803,0.16495983196674582,0
106860,0.02,0.060075421871630855,0.20713004556316861,0.16491143971312647,0
106920,0.02,0.060062847645145689,0.20706035642082501,0.16486310787636016,0
106980,0.02,0.060050298597249196,0.20699075782735898,0.1648148363354249,0
107040,0.02,0.060037774659499554,0.20692124959692562,0.16476662496962796,0
107100,0.02,0.060025275763688699,0.20685183154419168,0.16471847365860437,0
107160,0.02,0.060012801841841337,0.20678250348433394,0.16467038228231606,0
107220,0.02,0.060000352826213986,0.20671326523303724,0.16462235072105069,0
107280,0.02,0.059987928649294066,0.20664411660649287,0.16457437885542048,0
107340,0.02,0.059975529243798918,0.20657505742139692,0.16452646656636119,0
107400,0.02,0.059963154542674868,0.20650608749494836,0.16447861373513106,0
107460,0.02,0.059950804479096294,0.20643720664484755,0.16443082024330952,0
107520,0.02,0.059938478986464705,0.20636841468929434,0.16438308597279636,0
107580,0.02,0.059926177998407812,0.20629971144698653,0.16433541080581041,0
107640,0.02,0.059913901448778582,0.20623109673711804,0.16428779462488846,0
107700,0.02,0.059901649271654332,0.20616257037937735,0.16424023731288437,0
107760,0.02,0.059889421401335845,0.20609413219394573,0.16419273875296803,0
107820,0.02,0.059877217772346392,0.20602578200149566,0.16414529882862389,0
107880,0.02,0.059865038319430915,0.20595751962318898,0.16409791742365029,0
107940,0.02,0.059852882977555033,0.20588934488067551,0.16405059442215827,0
108000,0.02,0.059840751681904218,0.20582125759609116,0.16400332970857046,0
108060,0.02,0.05982864436788287,0.2057532575920564,0.16395612316762015,0
108120,0.02,0.059816560971113437,0.20568534469167463,0.16390897468434998,0
108180,0.02,0.0598045014274355,0.20561751871853046,0.16386188414411129,0
108240,0.02,0.059792465672904957,0.20554977949668818,0.16381485143256277,0
108300,0.02,0.059780453643793079,0.20548212685069006,0.16376787643566965,0
108360,0.02,0.059768465276585685,0.20541456060555485,0.16372095903970238,0
108420,0.02,0.059756500507982251,0.20534708058677606,0.16367409913123568,0
108480,0.02,0.059744559274895068,0.20527968662032037,0.16362729659714789,0
108540,0.02,0.059732641514448341,0.20521237853262614,0.1635805513246196,0
108600,0.02,0.059720747163977385,0.20514515615060172,0.16353386320113239,0
108660,0.02,0.059708876161027741,0.20507801930162395,0.16348723211446867,0
108720,0.02,0.059697028443354332,0.20501096781353645,0.16344065795270951,0
108780,0.02,0.059685203948920629,0.20494400151464826,0.16339414060423466,0
108840,0.02,0.059673402615897812,0.20487712023373206,0.16334767995772104,0
108900,0.02,0.059661624382663904,0.20481032380002276,0.16330127590214183,0
108960,0.02,0.059649869187802997,0.20474361204321598,0.16325492832676564,0
109020,0.02,0.05963813697010438,0.2046769847934663,0.16320863712115496,0
109080,0.02,0.059626427668561709,0.20461044188138594,0.16316240217516639,0
109140,0.02,0.059614741222372238,0.20454398313804317,0.16311622337894804,0
109200,0.02,0.059603077570935942,0.20447760839496071,0.16307010062293981,0
109260,0.02,0.059591436653854746,0.20441131748411429,0.16302403379787181,0
109320,0.02,0.059579818410931698,0.20434511023793112,0.16297802279476392,0
109380,0.02,0.059568222782170173,0.20427898648928833,0.16293206750492417,0
109440,0.02,0.059556649707773072,0.20421294607151161,0.16288616781994802,0
109500,0.02,0.059545099128142008,0.20414698881837354,0.16284032363171791,0
109560,0.02,0.059533570983876523,0.2040811145640922,0.16279453483240139,0
109620,0.02,0.059522065215773329,0.20401532314332968,0.16274880131445096,0
109680,0.02,0.059510581764825467,0.20394961439119058,0.16270312297060269,0
109740,0.02,0.05949912057222155,0.20388398814322062,0.16265749969387547,0
109800,0.02,0.05948768157934501,0.20381844423540496,0.16261193137757016,0
109860,0.02,0.059476264727773273,0.20375298250416701,0.1625664179152681,0
109920,0.02,0.059464869959277022,0.20368760278636686,0.16252095920083093,0
109980,0.02,0.059453497215819419,0.2036223049192997,0.16247555512839931,0
110040,0.02,0.059442146439555352,0.20355708874069461,0.16243020559239194,0
110100,0.02,0.059430817572830634,0.20349195408871301,0.16238491048750497,0
110160,0.02,0.059419510558181295,0.20342690080194717,0.16233966970871014,0
110220,0.02,0.059408225338332808,0.20336192871941894,0.1622944831512553,0
110280,0.02,0.059396961856199339,0.20329703768057811,0.16224935071066246,0
110340,0.02,0.059385720054882983,0.20323222752530123,0.16220427228272716,0
110400,0.02,0.059374499877673056,0.20316749809389009,0.16215924776351784,0
110460,0.02,0.059363301268045322,0.20310284922707025,0.16211427704937428,0
110520,0.02,0.059352124169661284,0.20303828076598976,0.16206936003690736,0
110580,0.02,0.059340968526367423,0.20297379255221773,0.16202449662299834,0
110640,0.02,0.059329834282194488,0.20290938442774287,0.16197968670479679,0
110700,0.02,0.059318721381356757,0.20284505623497229,0.16193493017972091,0
110760,0.02,0.059307629768251324,0.20278080781672986,0.16189022694545641,0
110820,0.02,0.059296559387457384,0.20271663901625508,0.16184557689995513,0
110880,0.02,0.059285510183735492,0.20265254967720164,0.16180097994143469,0
110940,0.02,0.059274482102026883,0.20258853964363593,0.16175643596837733,0
111000,0.02,0.059263475087452722,0.20252460876003592,0.16171194487952911,0
111060,0.02,0.059252489085313442,0.20246075687128956,0.16166750657389919,0
111120,0.02,0.059241524041087998,0.20239698382269364,0.16162312095075876,0
111180,0.02,0.059230579900433213,0.20233328945995238,0.1615787879096405,0
111240,0.02,0.059219656609183026,0.20226967362917606,0.16153450735033714,0
111300,0.02,0.05920875411334784,0.20220613617687966,0.16149027917290121,0
111360,0.02,0.059197872359113814,0.2021426769499817,0.16144610327764389,0
111420,0.02,0.059187011292842186,0.20207929579580275,0.16140197956513461,0
111480,0.02,0.059176170861068592,0.20201599256206418,0.1613579079361992,0
111540,0.02,0.059165351010502354,0.20195276709688692,0.16131388829192006,0
111600,0.02,0.05915455168802583,0.20188961924879001,0.16126992053363512,0
111660,0.02,0.059143772840693741,0.20182654886668938,0.16122600456293659,0
111720,0.02,0.059133014415732474,0.20176355579989666,0.16118214028167052,0
111780,0.02,0.05912227636053944,0.20170063989811771,0.16113832759193591,0
111840,0.02,0.059111558622682386,0.20163780101145137,0.16109456639608363,0
111900,0.02,0.059100861149898765,0.20157503899038834,0.16105085659671603,0
111960,0.02,0.05909018389009503,0.20151235368580978,0.16100719809668579,0
112020,0.02,0.059079526791346017,0.20144974494898593,0.16096359079909539,0
112080,0.02,0.059068889801894259,0.20138721263157516,0.16092003460729618,0
112140,0.02,0.059058272870149371,0.20132475658562238,0.16087652942488717,0
112200,0.02,0.059047675944687364,0.20126237666355803,0.16083307515571491,0
112260,0.02,0.059037098974250038,0.20120007271819665,0.1607896717038724,0
112320,0.02,0.059026541907744305,0.20113784460273576,0.16074631897369818,0
112380,0.02,0.059016004694241564,0.20107569217075458,0.16070301686977556,0
112440,0.02,0.059005487282977082,0.20101361527621278,0.16065976529693224,0
112500,0.02,0.058994989623349314,0.20095161377344931,0.16061656416023887,0
112560,0.02,0.058984511664919331,0.20088968751718103,0.16057341336500866,0
112620,0.02,0.058974053357410162,0.2008278363625017,0.16053031281679658,0
112680,0.02,0.058963614650706146,0.20076606016488061,0.16048726242139877,0
112740,0.02,0.05895319549485236,0.20070435878016138,0.16044426208485121,0
112800,0.02,0.058942795840053963,0.20064273206456082,0.16040131171342931,0
112860,0.02,0.058932415636675589,0.20058117987466767,0.16035841121364708,0
112920,0.02,0.058922054835240746,0.20051970206744144,0.16031556049225687,0
112980,0.02,0.058911713386431183,0.20045829850021121,0.16027275945624733,0
113040,0.02,0.058901391241086287,0.20039696903067444,0.16023000801284443,0
113100,0.02,0.058891088350202507,0.20033571351689575,0.16018730606950871,0
113160,0.02,0.058880804664932701,0.20027453181730578,0.16014465353393637,0
113220,0.02,0.058870540136585575,0.20021342379070006,0.16010205031405728,0
113280,0.02,0.058860294716625065,0.20015238929623769,0.16005949631803468,0
113340,0.02,0.058850068356669769,0.20009142819344033,0.16001699145426473,0
113400,0.02,0.058839861008492311,0.20003054034219098,0.15997453563137498,0
113460,0.02,0.058829672624018788,0.19996972560273285,0.15993212875822446,0
113520,0.02,0.058819503155328169,0.19990898383566807,0.15988977074390237,0
113580,0.02,0.058809352554651723,0.19984831490195684,0.15984746149772772,0
113640,0.02,0.058799220774372413,0.19978771866291589,0.15980520092924827,0
113700,0.02,0.058789107767024326,0.19972719498021771,0.15976298894824031,0
113760,0.02,0.058779013485292138,0.19966674371588913,0.15972082546470726,0
113820,0.02,0.058768937882010451,0.19960636473231044,0.15967871038887946,0
113880,0.02,0.058758880910163326,0.19954605789221402,0.15963664363121308,0
113940,0.02,0.058748842522883628,0.1994858230586834,0.15959462510239003,0
114000,0.02,0.058738822673452512,0.19942566009515206,0.15955265471331642,0
114060,0.02,0.058728821315298836,0.19936556886540233,0.15951073237512242,0
114120,0.02,0.058718838401998596,0.19930554923356431,0.15946885799916136,0
114180,0.02,0.058708873887274401,0.19924560106411468,0.15942703149700915,0
114240,0.02,0.058698927724994882,0.19918572422187572,0.15938525278046334,0
114300,0.02,0.058688999869174127,0.19912591857201412,0.15934352176154257,0
114360,0.02,0.058679090273971182,0.19906618398003989,0.15930183835248612,0
114420,0.02,0.058669198893689468,0.19900652031180535,0.15926020246575243,0
114480,0.02,0.058659325682776209,0.19894692743350395,0.15921861401401949,0
114540,0.02,0.058649470595821956,0.19888740521166925,0.15917707291018332,0
114600,0.02,0.058639633587559983,0.19882795351317384,0.15913557906735762,0
114660,0.02,0.058629814612865774,0.19876857220522823,0.15909413239887299,0
114720,0.02,0.058620013626756486,0.19870926115537982,0.15905273281827648,0
114780,0.02,0.05861023058439041,0.19865002023151179,0.1590113802393302,0
114840,0.02,0.058600465441066438,0.19859084930184212,0.15897007457601187,0
114900,0.02,0.058590718152223539,0.19853174823492245,0.15892881574251297,0
114960,0.02,0.058580988673440235,0.19847271689963705,0.15888760365323859,0
115020,0.02,0.058571276960434057,0.19841375516520182,0.15884643822280695,0
115080,0.02,0.058561582969061034,0.19835486290116319,0.15880531936604811,0
115140,0.02,0.058551906655315171,0.19829603997739709,0.15876424699800404,0
115200,0.02,0.058542247975327942,0.19823728626410791,0.15872322103392733,0
115260,0.02,0.058532606885367759,0.19817860163182749,0.15868224138928119,0
115320,0.02,0.05852298334183946,0.19811998595141411,0.15864130797973791,0
115380,0.02,0.058513377301283802,0.19806143909405136,0.1586004207211793,0
115440,0.02,0.058503788720376947,0.19800296093124728,0.15855957952969474,0
115500,0.02,0.05849421755592997,0.19794455133483316,0.15851878432158181,0
115560,0.02,0.058484663764888332,0.1978862101769627,0.15847803501334498,0
115620,0.02,0.058475127304331374,0.19782793733011086,0.15843733152169467,0
115680,0.02,0.058465608131471863,0.19776973266707298,0.15839667376354774,0
115740,0.02,0.058456106203655434,0.19771159606096364,0.1583560616560252,0
115800,0.02,0.058446621478360133,0.19765352738521577,0.15831549511645315,0
115860,0.02,0.058437153913195893,0.19759552651357962,0.15827497406236149,0
115920,0.02,0.058427703465904098,0.19753759332012169,0.15823449841148274,0
115980,0.02,0.05841827009435701,0.19747972767922395,0.15819406808175246,0
116040,0.02,0.058408853756557355,0.19742192946558268,0.1581536829913078,0
116100,0.02,0.058399454410637798,0.19736419855420742,0.15811334305848737,0
116160,0.02,0.058390072014860482,0.19730653482042027,0.15807304820183038,0
116220,0.02,0.058380706527616524,0.19724893813985461,0.158032798340076,0
116280,0.02,0.05837135790742555,0.19719140838845442,0.15799259339216304,0
116340,0.02,0.058362026112935214,0.19713394544247304,0.15795243327722863,0
116400,0.02,0.058352711102920736,0.19707654917847239,0.15791231791460872,0
116460,0.02,0.058343412836284407,0.19701921947332196,0.15787224722383636,0
116520,0.02,0.058334131272055126,0.19696195620419787,0.15783222112464171,0
116580,0.02,0.058324866369387954,0.19690475924858183,0.15779223953695135,0
116640,0.02,0.058315618087563588,0.19684762848426032,0.15775230238088744,0
116700,0.02,0.058306386385987979,0.19679056378932358,0.15771240957676755,0
116760,0.02,0.058297171224191792,0.19673356504216463,0.15767256104510369,0
116820,0.02,0.058287972561830007,0.19667663212147846,0.1576327567066016,0
116880,0.02,0.058278790358681408,0.19661976490626093,0.15759299648216071,0
116940,0.02,0.058269624574648154,0.19656296327580797,0.15755328029287305,0
117000,0.02,0.058260475169755341,0.1965062271097146,0.15751360806002287,0
117060,0.02,0.058251342104150498,0.19644955628787397,0.15747397970508609,0
117120,0.02,0.058242225338103186,0.19639295069047655,0.15743439514972923,0
117180,0.02,0.058233124832004532,0.19633641019800913,0.15739485431580985,0
117240,0.02,0.058224040546366762,0.19627993469125379,0.15735535712537491,0
117300,0.02,0.058214972441822783,0.19622352405128735,0.15731590350066063,0
117360,0.02,0.058205920479125733,0.19616717815947998,0.15727649336409211,0
117420,0.02,0.058196884619148535,0.19611089689749478,0.15723712663828246,0
117480,0.02,0.058187864822883455,0.19605468014728644,0.15719780324603203,0
117540,0.02,0.058178861051441662,0.19599852779110069,0.1571585231103288,0
117600,0.02,0.058169873266052816,0.19594243971147324,0.15711928615434639,0
117660,0.02,0.058160901428064592,0.19588641579122887,0.15708009230144468,0
117720,0.02,0.058151945498942301,0.19583045591348058,0.15704094147516859,0
117780,0.02,0.058143005440268417,0.19577455996162879,0.15700183359924785,0
117840,0.02,0.058134081213742167,0.19571872781936031,0.15696276859759647,0
117900,0.02,0.058125172781179082,0.19566295937064757,0.15692374639431159,0
117960,0.02,0.058116280104510622,0.19560725449974767,0.1568847669136737,0
118020,0.02,0.0581074031457837,0.19555161309120159,0.15684583008014566,0
118080,0.02,0.058098541867160292,0.19549603502983323,0.15680693581837207,0
118140,0.02,0.058089696230917004,0.19544052020074867,0.15676808405317924,0
118200,0.02,0.058080866199444664,0.19538506848933518,0.15672927470957385,0
118260,0.02,0.058072051735247897,0.19532967978126042,0.15669050771274304,0
118320,0.02,0.058063252800944723,0.19527435396247159,0.15665178298805379,0
118380,0.02,0.058054469359266128,0.19521909091919448,0.15661310046105201,0
118440,0.02,0.058045701373055661,0.19516389053793287,0.15657446005746237,0
118500,0.02,0.058036948805269044,0.19510875270546735,0.15653586170318759,0
118560,0.02,0.05802821161897373,0.19505367730885478,0.1564973053243077,0
118620,0.02,0.058019489777348526,0.19499866423542725,0.15645879084708028,0
118680,0.02,0.058010783243683174,0.19494371337279132,0.15642031819793883,0
118740,0.02,0.058002091981377957,0.19488882460882717,0.1563818873034932,0
118800,0.02,0.057993415953943306,0.19483399783168773,0.15634349809052828,0
118860,0.02,0.057984755124999364,0.19477923292979799,0.15630515048600427,0
118920,0.02,0.057976109458275651,0.19472452979185398,0.15626684441705524,0
118980,0.02,0.057967478917610615,0.19466988830682214,0.15622857981098962,0
119040,0.02,0.057958863466951262,0.19461530836393834,0.15619035659528879,0
119100,0.02,0.057950263070352767,0.19456078985270714,0.15615217469760712,0
119160,0.02,0.057941677691978062,0.19450633266290099,0.15611403404577098,0
119220,0.02,0.057933107296097491,0.19445193668455943,0.15607593456777871,0
119280,0.02,0.057924551847088362,0.19439760180798812,0.15603787619180012,0
119340,0.02,0.05791601130943462,0.19434332792375836,0.15599985884617529,0
119400,0.02,0.05790748564772643,0.1942891149227059,0.15596188245941478,0
119460,0.02,0.057898974826659802,0.19423496269593049,0.15592394696019884,0
119520,0.02,0.057890478811036213,0.19418087113479482,0.15588605227737701,0
119580,0.02,0.057881997565762233,0.19412684013092388,0.15584819833996733,0
119640,0.02,0.057873531055849144,0.19407286957620415,0.15581038507715603,0
119700,0.02,0.057865079246412536,0.19401895936278274,0.15577261241829729,0
119760,0.02,0.057856642102672003,0.19396510938306669,0.15573488029291233,0
119820,0.02,0.057848219589950692,0.1939113195297221,0.15569718863068904,0
119880,0.02,0.057839811673674982,0.19385758969567352,0.15565953736148144,0
119940,0.02,0.057831418319374099,0.19380391977410288,0.15562192641530961,0
120000,0.02,0.057823039492679737,0.19375030965844908,0.15558435572235846,0
120060,0.02,0.057814675159325722,0.1936967592424069,0.15554682521297769,0
120120,0.02,0.057806325285147626,0.19364326841992643,0.15550933481768139,0
120180,0.02,0.057797989836082392,0.19358983708521219,0.15547188446714724,0
120240,0.02,0.057789668778167998,0.19353646513272244,0.15543447409221631,0
120300,0.02,0.057781362077543093,0.19348315245716843,0.15539710362389247,0
120360,0.02,0.0577730697004466,0.19342989895351362,0.15535977299334161,0
120420,0.02,0.057764791613217431,0.19337670451697281,0.15532248213189156,0
120480,0.02,0.057756527782294058,0.19332356904301159,0.15528523097103195,0
120540,0.02,0.057748278174214213,0.19327049242734548,0.15524801944241245,0
120600,0.02,0.057740042755614493,0.19321747456593921,0.15521084747784358,0
120660,0.02,0.05773182149323005,0.19316451535500589,0.15517371500929603,0
120720,0.02,0.057723614353894184,0.19311161469100643,0.15513662196889932,0
120780,0.02,0.057715421304538085,0.19305877247064873,0.15509956828894211,0
120840,0.02,0.05770724231219037,0.19300598859088683,0.15506255390187196,0
120900,0.02,0.057699077343976841,0.19295326294892035,0.15502557874029405,0
120960,0.02,0.057690926367120081,0.19290059544219368,0.15498864273697122,0
121020,0.02,0.05768278934893914,0.19284798596839528,0.15495174582482346,0
121080,0.02,0.057674666256849173,0.19279543442545685,0.15491488793692729,0
121140,0.02,0.057666557058361115,0.19274294071155282,0.15487806900651557,0
121200,0.02,0.057658461721081321,0.19269050472509935,0.15484128896697683,0
121260,0.02,0.057650380212711266,0.19263812636475394,0.15480454775185459,0
121320,0.02,0.057642312501047184,0.19258580552941434,0.15476784529484769,0
121380,0.02,0.057634258553979738,0.19253354211821824,0.15473118152980905,0
121440,0.02,0.057626218339493662,0.19248133603054216,0.15469455639074528,0
121500,0.02,0.057618191825667492,0.19242918716600108,0.15465796981181659,0
121560,0.02,0.05761017898067318,0.19237709542444756,0.15462142172733645,0
121620,0.02,0.057602179772775784,0.19232506070597102,0.15458491207177061,0
121680,0.02,0.057594194170333131,0.19227308291089712,0.15454844077973701,0
121740,0.02,0.057586222141795526,0.19222116193978708,0.15451200778600518,0
121800,0.02,0.057578263655705376,0.19216929769343685,0.15447561302549581,0
121860,0.02,0.057570318680696897,0.1921174900728766,0.15443925643328066,0
121920,0.02,0.057562387185495799,0.19206573897936982,0.15440293794458143,0
121980,0.02,0.057554469138918929,0.19201404431441288,0.1543666574947701,0
122040,0.02,0.057546564509873999,0.1919624059797341,0.15433041501936787,0
122100,0.02,0.057538673267359224,0.19191082387729322,0.15429421045404498,0
122160,0.02,0.057530795380463039,0.19185929790928069,0.15425804373462046,0
122220,0.02,0.057522930818363766,0.19180782797811699,0.15422191479706102,0
122280,0.02,0.057515079550329286,0.19175641398645188,0.15418582357748187,0
122340,0.02,0.057507241545716778,0.19170505583716385,0.15414977001214467,0
122400,0.02,0.057499416773972342,0.19165375343335936,0.1541137540374585,0
122460,0.02,0.057491605204630723,0.19160250667837225,0.1540777755899789,0
122520,0.02,0.057483806807315005,0.1915513154757629,0.15404183460640722,0
122580,0.02,0.057476021551736291,0.19150017972931782,0.15400593102359023,0
122640,0.02,0.057468249407693406,0.1914490993430488,0.15397006477852038,0
122700,0.02,0.057460490345072578,0.19139807422119234,0.1539342358083346,0
122760,0.02,0.057452744333847151,0.19134710426820889,0.15389844405031383,0
122820,0.02,0.057445011344077257,0.19129618938878235,0.15386268944188372,0
122880,0.02,0.057437291345909539,0.19124532948781928,0.15382697192061262,0
122940,0.02,0.057429584309576849,0.1911945244704483,0.15379129142421241,0
