时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
156960,0.168659648209,0.168547936286,0.168211995314,0.167649374497,0.166855865027,0.165825300987,0.164549251837,0.163016571407,0.161212746740,0.159118955171,0.156710678020,0.153955611383,0.150810409449,0.147215381109,0.143085355627,0.138292761371,0.132633063494,0.125743722221,0.116869056642,0.103850619837,0.054341741475
157020,0.168629600558,0.168517923107,0.168182085699,0.167619637991,0.166826371954,0.165796122816,0.164520461614,0.162988244272,0.161184960580,0.159091791460,0.156684222936,0.153929957337,0.150785657264,0.147191643236,0.143062761138,0.138271464229,0.132613257417,0.125725670840,0.116853167218,0.103837699266,0.054338353500
157080,0.168599576453,0.168487933443,0.168152199507,0.167589924753,0.166796901931,0.165766967414,0.164491693815,0.162959939150,0.161157195954,0.159064648734,0.156657788214,0.153904322955,0.150760923960,0.147167923368,0.143040183676,0.138250183013,0.132593466016,0.125707632682,0.116837289258,0.103824787811,0.054334969732
157140,0.168569575864,0.168457967264,0.168122336707,0.167560234752,0.166767454928,0.165737834753,0.164462948411,0.162931656012,0.161129452835,0.159037526967,0.156631373830,0.153878708211,0.150736209512,0.147144221483,0.143017623219,0.138228917703,0.132573689272,0.125689607730,0.116821422749,0.103811885462,0.054331590164
157200,0.168539598761,0.168428024540,0.168092497269,0.167530567960,0.166738030917,0.165708724803,0.164434225374,0.162903394832,0.161101731196,0.159010426133,0.156604979758,0.153853113081,0.150711513898,0.147120537558,0.142995079747,0.138207668279,0.132553927166,0.125671595969,0.116805567678,0.103798992209,0.054328214788
157260,0.168509645114,0.168398105242,0.168062681165,0.167500924347,0.166708629868,0.165679637535,0.164405524675,0.162875155581,0.161074031009,0.158983346204,0.156578605973,0.153827537541,0.150686837093,0.147096871571,0.142972553238,0.138186434724,0.132534179682,0.125653597382,0.116789724031,0.103786108039,0.054324843599
157320,0.168479714893,0.168368209339,0.168032888364,0.167471303882,0.166679251752,0.165650572921,0.164376846287,0.162846938231,0.161046352248,0.158956287156,0.156552252449,0.153801981567,0.150662179074,0.147073223500,0.142950043671,0.138165217015,0.132514446801,0.125635611953,0.116773891793,0.103773232943,0.054321476588
157380,0.168449808069,0.168338336802,0.168003118837,0.167441706538,0.166649896540,0.165621530932,0.164348190181,0.162818742755,0.161018694885,0.158929248960,0.156525919160,0.153776445133,0.150637539818,0.147049593323,0.142927551026,0.138144015135,0.132494728506,0.125617639668,0.116758070952,0.103760366910,0.054318113749
157440,0.168419924611,0.168308487602,0.167973372554,0.167412132285,0.166620564203,0.165592511539,0.164319556329,0.162790569126,0.160991058893,0.158902231592,0.156499606081,0.153750928215,0.150612919301,0.147025981017,0.142905075281,0.138122829064,0.132475024778,0.125599680509,0.116742261494,0.103747509929,0.054314755074
157500,0.168390064491,0.168278661707,0.167943649486,0.167382581093,0.166591254712,0.165563514715,0.164290944703,0.162762417315,0.160963444247,0.158875235025,0.156473313188,0.153725430789,0.150588317501,0.147002386561,0.142882616416,0.138101658783,0.132455335601,0.125581734461,0.116726463405,0.103734661989,0.054311400557
157560,0.168360227678,0.168248859090,0.167913949603,0.167353052933,0.166561968038,0.165534540429,0.164262355275,0.162734287295,0.160935850917,0.158848259233,0.156447040454,0.153699952831,0.150563734393,0.146978809931,0.142860174409,0.138080504271,0.132435660955,0.125563801508,0.116710676671,0.103721823081,0.054308050189
157620,0.168330414143,0.168219079720,0.167884272876,0.167323547776,0.166532704152,0.165505588654,0.164233788016,0.162706179039,0.160908278879,0.158821304190,0.156420787854,0.153674494315,0.150539169954,0.146955251107,0.142837749241,0.138059365510,0.132416000824,0.125545881635,0.116694901279,0.103708993192,0.054304703965
157680,0.168300623857,0.168189323568,0.167854619276,0.167294065592,0.166503463026,0.165476659362,0.164205242899,0.162678092520,0.160880728105,0.158794369870,0.156394555364,0.153649055219,0.150514624162,0.146931710066,0.142815340890,0.138038242481,0.132396355190,0.125527974824,0.116679137216,0.103696172313,0.054301361877
157740,0.168270856789,0.168159590605,0.167824988772,0.167264606354,0.166474244629,0.165447752523,0.164176719896,0.162650027709,0.160853198568,0.158767456246,0.156368342957,0.153623635518,0.150490096993,0.146908186785,0.142792949335,0.138017135163,0.132376724035,0.125510081062,0.116663384467,0.103683360434,0.054298023918
157800,0.168241112911,0.168129880801,0.167795381337,0.167235170031,0.166445048935,0.165418868110,0.164148218978,0.162621984579,0.160825690242,0.158740563293,0.156342150610,0.153598235187,0.150465588424,0.146884681244,0.142770574557,0.137996043539,0.132357107342,0.125492200331,0.116647643020,0.103670557542,0.054294690081
157860,0.168211392193,0.168100194126,0.167765796940,0.167205756594,0.166415875914,0.165390006094,0.164119740119,0.162593963104,0.160798203100,0.158713690985,0.156315978296,0.153572854202,0.150441098432,0.146861193420,0.142748216533,0.137974967588,0.132337505093,0.125474332617,0.116631912861,0.103657763629,0.054291360359
157920,0.168181694606,0.168070530552,0.167736235553,0.167176366016,0.166386725537,0.165361166447,0.164091283290,0.162565963256,0.160770737115,0.158686839296,0.156289825991,0.153547492540,0.150416626994,0.146837723291,0.142725875245,0.137953907292,0.132317917270,0.125456477903,0.116616193976,0.103644978683,0.054288034745
157980,0.168152020120,0.168040890050,0.167706697147,0.167146998266,0.166357597775,0.165332349140,0.164062848463,0.162537985008,0.160743292261,0.158660008201,0.156263693670,0.153522150176,0.150392174087,0.146814270835,0.142703550670,0.137932862631,0.132298343857,0.125438636174,0.116600486352,0.103632202693,0.054284713233
158040,0.168122368707,0.168011272590,0.167677181692,0.167117653316,0.166328492602,0.165303554146,0.164034435612,0.162510028333,0.160715868512,0.158633197673,0.156237581308,0.153496827087,0.150367739687,0.146790836030,0.142681242789,0.137911833587,0.132278784834,0.125420807414,0.116584789976,0.103619435650,0.054281395814
158100,0.168092740337,0.167981678142,0.167647689159,0.167088331138,0.166299409986,0.165274781437,0.164006044707,0.162482093203,0.160688465840,0.158606407687,0.156211488880,0.153471523247,0.150343323772,0.146767418856,0.142658951581,0.137890820139,0.132259240186,0.125402991608,0.116569104833,0.103606677543,0.054278082483
158160,0.168063134981,0.167952106679,0.167618219520,0.167059031702,0.166270349902,0.165246030984,0.163977675722,0.162454179591,0.160661084220,0.158579638217,0.156185416361,0.153446238634,0.150318926320,0.146744019289,0.142636677025,0.137869822270,0.132239709894,0.125385188740,0.116553430912,0.103593928361,0.054274773232
158220,0.168033552611,0.167922558171,0.167588772746,0.167029754979,0.166241312319,0.165217302759,0.163949328629,0.162426287471,0.160633723625,0.158552889237,0.156159363726,0.153420973224,0.150294547306,0.146720637309,0.142614419102,0.137848839960,0.132220193942,0.125367398794,0.116537768198,0.103581188094,0.054271468055
158280,0.168003993196,0.167893032588,0.167559348807,0.167000500942,0.166212297209,0.165188596734,0.163921003400,0.162398416816,0.160606384029,0.158526160722,0.156133330951,0.153395726992,0.150270186709,0.146697272893,0.142592177790,0.137827873190,0.132200692311,0.125349621756,0.116522116678,0.103568456732,0.054268166944
