时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
165660,0.164910983860,0.164803541276,0.164480427266,0.163939247913,0.163175892459,0.162184339192,0.160956355718,0.159481059323,0.157744282211,0.155727652238,0.153407241243,0.150751527812,0.147718221191,0.144249088351,0.140261042778,0.135629633145,0.130155310064,0.123484305031,0.114878981191,0.102231266196,0.054050570914
165720,0.164883949090,0.164776537084,0.164453514945,0.163912489171,0.163149349714,0.162158075914,0.160930436815,0.159455551618,0.157719255033,0.155703178184,0.153383397194,0.150728396320,0.147695892451,0.144227663113,0.140240636876,0.135610384973,0.130137394053,0.123467958966,0.114864573070,0.102219526801,0.054047712515
165780,0.164856934101,0.164749552647,0.164426622303,0.163885749978,0.163122826340,0.162131831774,0.160904536764,0.159430062424,0.157694245969,0.155678721789,0.153359570288,0.150705281390,0.147673579622,0.144206253060,0.140220245342,0.135591150253,0.130119490451,0.123451624095,0.114850174670,0.102207795156,0.054044857439
165840,0.164829938869,0.164722587943,0.164399749316,0.163859030313,0.163096322313,0.162105606748,0.160878655543,0.159404591719,0.157669254997,0.155654283032,0.153335760504,0.150682183002,0.147651282686,0.144184858172,0.140199868160,0.135571928970,0.130101599242,0.123435300405,0.114835785981,0.102196071250,0.054042005679
165900,0.164802963371,0.164695642947,0.164372895961,0.163832330152,0.163069837610,0.162079400815,0.160852793128,0.159379139482,0.157644282097,0.155629861893,0.153311967823,0.150659101138,0.147629001623,0.144163478432,0.140179505314,0.135552721107,0.130083720412,0.123418987884,0.114821406992,0.102184355077,0.054039157232
165960,0.164776007583,0.164668717635,0.164346062215,0.163805649471,0.163043372208,0.162053213952,0.160826949498,0.159353705690,0.157619327247,0.155605458350,0.153288192225,0.150636035777,0.147606736416,0.144142113823,0.140159156786,0.135533526649,0.130065853947,0.123402686519,0.114807037693,0.102172646626,0.054036312091
166020,0.164749071482,0.164641811985,0.164319248053,0.163778988248,0.163016926085,0.162027046136,0.160801124630,0.159328290321,0.157594390426,0.155581072384,0.153264433689,0.150612986901,0.147584487046,0.144120764327,0.140138822561,0.135514345582,0.130047999834,0.123386396297,0.114792678072,0.102160945890,0.054033470251
166080,0.164722155045,0.164614925973,0.164292453453,0.163752346460,0.162990499218,0.162000897343,0.160775318503,0.159302893354,0.157569471612,0.155556703972,0.153240692195,0.150589954490,0.147562253495,0.144099429926,0.140118502622,0.135495177888,0.130030158058,0.123370117206,0.114778328118,0.102149252861,0.054030631706
166140,0.164695258247,0.164588059576,0.164265678391,0.163725724082,0.162964091583,0.161974767553,0.160749531094,0.159277514767,0.157544570785,0.155532353096,0.153216967724,0.150566938525,0.147540035743,0.144078110602,0.140098196951,0.135476023554,0.130012328604,0.123353849232,0.114763987820,0.102137567529,0.054027796453
166200,0.164668381066,0.164561212770,0.164238922845,0.163699121093,0.162937703157,0.161948656742,0.160723762380,0.159252154539,0.157519687922,0.155508019733,0.153193260255,0.150543938986,0.147517833773,0.144056806340,0.140077905534,0.135456882563,0.129994511460,0.123337592364,0.114749657169,0.102125889886,0.054024964485
166260,0.164641523478,0.164534385531,0.164212186791,0.163672537469,0.162911333919,0.161922564888,0.160698012340,0.159226812647,0.157494823004,0.155483703863,0.153169569769,0.150520955854,0.147495647566,0.144035517119,0.140057628353,0.135437754901,0.129976706610,0.123321346589,0.114735336152,0.102114219924,0.054022135797
166320,0.164614685461,0.164507577838,0.164185470205,0.163645973187,0.162884983845,0.161896491968,0.160672280952,0.159201489070,0.157469976008,0.155459405467,0.153145896245,0.150497989111,0.147473477104,0.144014242925,0.140037365391,0.135418640551,0.129958914040,0.123305111894,0.114721024760,0.102102557635,0.054019310384
