time_s,R_m,half_length_m,C_min_node,Cmax_lower,Cmax_upper,volume_reference_mean
11880.0,0.015268,0.125,0.6489831679889025,2.4007008343917384,2.4007008343917384,1.5746312766691692
11940.0,0.015254,0.125,0.6470591588242219,2.3973974488708905,2.3973974488708905,1.570870229752377
12000.0,0.01524,0.125,0.6452105914707956,2.3940649873958018,2.3940649873958018,1.567116860586588
12060.0,0.015226,0.125,0.6434897437921578,2.390703765522818,2.390703765522818,1.5633710954007582
12120.0,0.015212,0.125,0.6416792853498264,2.3873142098867373,2.3873142098867373,1.5596329292468276
12180.0,0.015198000000000001,0.125,0.6397600507841965,2.3838966434851017,2.3838966434851017,1.5559024425679873
12240.0,0.015184000000000001,0.125,0.6378292489295907,2.3804512411794656,2.3804512411794656,1.5521815174728928
12300.0,0.015170000000000001,0.125,0.6359574335655391,2.376978263378518,2.376978263378518,1.5484703332492664
12360.0,0.015156000000000001,0.125,0.634089575898455,2.3734782280684956,2.3734782280684956,1.5447673542634743
12420.0,0.015142000000000001,0.125,0.6322787081308868,2.3699518251999345,2.3699518251999345,1.5410712606627193
12480.0,0.015128,0.125,0.6304903133793084,2.3663997187376937,2.3663997187376937,1.5373830130281048
12540.0,0.015114,0.125,0.6286684961900135,2.3628224428327513,2.3628224428327513,1.5337028984834702
12600.0,0.0151,0.125,0.6269831604102567,2.359220354941311,2.359220354941311,1.5300309406957142
12660.0,0.015089,0.125,0.6252743488116985,2.3555944913087266,2.3555944913087266,1.5263676766821344
12720.0,0.015078000000000001,0.125,0.6234470029166348,2.3519458856105264,2.3519458856105264,1.5227118527910406
12780.0,0.015067,0.125,0.6216797575214368,2.3482747528969843,2.3482747528969843,1.519064039920524
12840.0,0.015056,0.125,0.6199907382201081,2.344581313693974,2.344581313693974,1.5154244455722692
12900.0,0.015045000000000001,0.125,0.6183277931589618,2.340865911071437,2.340865911071437,1.5117943320305742
12960.0,0.015034,0.125,0.6165352835324738,2.3371288521855083,2.3371288521855083,1.5081728877026417
13020.0,0.015023,0.125,0.614693790075811,2.3333703428439754,2.3333703428439754,1.5045602387222223
13080.0,0.015012000000000001,0.125,0.6129976144744917,2.3295906377539466,2.3295906377539466,1.5009566291745742
13140.0,0.015001,0.125,0.6113123239298189,2.325790225060956,2.325790225060956,1.4973606491812994
13200.0,0.01499,0.125,0.6095193792526031,2.3219697192779694,2.3219697192779694,1.4937724473906537
13260.0,0.014979000000000001,0.125,0.6078098918490734,2.3181295296640925,2.3181295296640925,1.4901934954951952
13320.0,0.014968,0.125,0.6061239117254485,2.314269971176344,2.314269971176344,1.48662297914879
13380.0,0.014957,0.125,0.6045172603402802,2.3103914583833927,2.3103914583833927,1.4830598877910766
13440.0,0.014946000000000001,0.125,0.6028445138609926,2.3064943922851384,2.3064943922851384,1.47950517473573
