time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
70800,0.363173630438,0.361819952238,0.357756046961,0.350971644648,0.341443794224,0.329126464641,0.313931536888,0.295693552291,0.274099325999,0.248528986244,0.217620675224,0.177589270887,0.104041589958,,,,,,,,0.080399491919,1.210666666667
70860,0.362774198766,0.361422645502,0.357365098398,0.350591238194,0.341078035341,0.328779363561,0.313606999576,0.295395395567,0.273831340702,0.248295063026,0.217425079264,0.177437118761,0.103918452993,,,,,,,,0.080325990033,1.210633333333
70920,0.362375756770,0.361026322566,0.356975116080,0.350211768963,0.340713173542,0.328433108756,0.313283247603,0.295097953706,0.273563990792,0.248061687125,0.217229934059,0.177285310390,0.103795488440,,,,,,,,0.080252734808,1.210600000000
70980,0.361978301147,0.360630980147,0.356586096786,0.349833233170,0.340349205843,0.328087697418,0.312960276897,0.294801224350,0.273297274175,0.247828852955,0.217035238117,0.177133844602,0.103672700923,,,,,,,,0.080179725236,1.210566666667
71040,0.361581828607,0.360236614978,0.356198037307,0.349455628187,0.339986129276,0.327743126750,0.312638085931,0.294505205146,0.273031188766,0.247596561450,0.216840989952,0.176982720232,0.103550089225,,,,,,,,0.080106960311,1.210533333333
71100,0.361186335873,0.359843223800,0.355810934447,0.349078951104,0.339623940880,0.327399393967,0.312316672543,0.294209893753,0.272765732491,0.247364811887,0.216647188083,0.176831935785,0.103427652132,,,,,,,,0.080034439031,1.210500000000
71160,0.360791819683,0.359450803372,0.355424785023,0.348703198839,0.339262637709,0.327056496294,0.311996034164,0.293915287841,0.272500903279,0.247133602485,0.216453831038,0.176681490150,0.103305388434,,,,,,,,0.079962160402,1.210466666667
71220,0.360398276785,0.359059350461,0.355039585865,0.348328368318,0.338902216828,0.326714430969,0.311676168236,0.293621385085,0.272236699072,0.246902931472,0.216260917346,0.176531382464,0.103183296920,,,,,,,,0.079890123432,1.210433333333
71280,0.360005703941,0.358668861850,0.354655333813,0.347954456483,0.338542675312,0.326373195238,0.311357072210,0.293328183173,0.271973117634,0.246672797080,0.216068445548,0.176381611579,0.103061376387,,,,,,,,0.079818327133,1.210400000000
71340,0.359614097927,0.358279334335,0.354272025723,0.347581460285,0.338184010251,0.326032786361,0.311038743549,0.293035679801,0.271710154050,0.246443197550,0.215876414186,0.176232176353,0.102939618067,,,,,,,,0.079746770523,1.210366666667
71400,0.359223455529,0.357890764721,0.353889658460,0.347209376689,0.337826218742,0.325693201606,0.310721179725,0.292743872673,0.271447809346,0.246214131131,0.215684821812,0.176083075333,0.102818023342,,,,,,,,0.079675452624,1.210333333333
71460,0.358833773547,0.357503149830,0.353508228905,0.346838202673,0.337469297897,0.325354438254,0.310404378221,0.292452759505,0.271186081497,0.245985596078,0.215493666979,0.175934307405,0.102696595872,,,,,,,,0.079604372462,1.210300000000
