时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
61560,0.313164146866,0.312853583135,0.311920627532,0.310361418789,0.308169288051,0.305334384540,0.301843098548,0.297677217023,0.292812707747,0.287217964326,0.280851235463,0.273656767265,0.265558819493,0.256451977524,0.246184581223,0.234528286722,0.221116562534,0.205302543761,0.185755234271,0.158790059521,0.089768595116
61620,0.312879953177,0.312569816763,0.311638143647,0.310081074223,0.307891942595,0.305060902552,0.301574351014,0.297414084306,0.292556083295,0.286968759758,0.280610387643,0.273425248321,0.265337651301,0.256242253262,0.245987498677,0.234345202334,0.220949085191,0.205152713267,0.185625908639,0.158685907588,0.089659518783
61680,0.312596520371,0.312286810118,0.311356416023,0.309801480137,0.307615339524,0.304788152527,0.301306322690,0.297151655698,0.292300145484,0.286720221965,0.280370184295,0.273194349045,0.265117075387,0.256033091187,0.245790945355,0.234162611099,0.220782061485,0.205003293020,0.185496945696,0.158582069382,0.089550902004
61740,0.312313845573,0.312004560330,0.311075441799,0.309522633690,0.307339476020,0.304516131683,0.301039010834,0.296889928506,0.292044891675,0.286472348371,0.280130622910,0.272964067005,0.264897089405,0.255824489045,0.245594919103,0.233980510968,0.220615489481,0.204854281199,0.185368343722,0.158478543210,0.089442742255
61800,0.312031925922,0.311723064541,0.310795218130,0.309244532055,0.307064349281,0.304244837248,0.300772412714,0.296628900045,0.291790319240,0.286225136409,0.279891700991,0.272734399779,0.264677691019,0.255616444592,0.245399417777,0.233798899903,0.220449367253,0.204705675995,0.185240101012,0.158375327392,0.089335037025
61860,0.311750758569,0.311442319906,0.310515742181,0.308967172414,0.306789956516,0.303974266466,0.300506525613,0.296368567644,0.291536425560,0.285978583525,0.279653416053,0.272505344961,0.264458877906,0.255408955595,0.245204439243,0.233617775879,0.220283692888,0.204557475608,0.185112215872,0.158272420261,0.089227783823
61920,0.311470340678,0.311162323592,0.310237011130,0.308690551964,0.306516294947,0.303704416590,0.300241346826,0.296108928646,0.291283208034,0.285732687176,0.279415765622,0.272276900154,0.264240647751,0.255202019835,0.245009981381,0.233437136880,0.220118464483,0.204409678250,0.184984686617,0.158169820162,0.089120980170
61980,0.311190669426,0.310883072780,0.309959022168,0.308414667914,0.306243361809,0.303435284887,0.299976873658,0.295849980404,0.291030664068,0.285487444831,0.279178747238,0.272049062972,0.264022998256,0.254995635101,0.244816042078,0.233256980901,0.219953680144,0.204262282142,0.184857511575,0.158067525454,0.089014623606
62040,0.310911742001,0.310604564661,0.309681772499,0.308139517486,0.305971154347,0.303166868636,0.299713103429,0.295591720282,0.290778791083,0.285242853973,0.278942358450,0.271821831042,0.263805927129,0.254789799195,0.244622619236,0.233077305948,0.219789337991,0.204115285519,0.184730689084,0.157965534507,0.088908711683
62100,0.310633555606,0.310326796442,0.309405259339,0.307865097914,0.305699669821,0.302899165130,0.299450033469,0.295334145661,0.290527586509,0.284998912094,0.278706596821,0.271595202002,0.263589432093,0.254584509929,0.244429710766,0.232898110039,0.219625436152,0.203968686625,0.184604217494,0.157863845703,0.088803241973
62160,0.310356107455,0.310049765340,0.309129479917,0.307591406444,0.305428905503,0.302632171671,0.299187661123,0.295077253928,0.290277047792,0.284755616699,0.278471459923,0.271369173501,0.263373510879,0.254379765128,0.244237314590,0.232719391200,0.219461972767,0.203822483712,0.184478095165,0.157762457438,0.088698212059
62220,0.310079394773,0.309773468586,0.308854431472,0.307318440334,0.305158858676,0.302365885575,0.298925983744,0.294821042486,0.290027172387,0.284512965305,0.278236945342,0.271143743201,0.263158161233,0.254175562625,0.244045428640,0.232541147471,0.219298945985,0.203676675047,0.184352320469,0.157661368118,0.088593619542
62280,0.309803414800,0.309497903421,0.308580111259,0.307046196857,0.304889526637,0.302100304172,0.298664998701,0.294565508749,0.289777957760,0.284270955440,0.278003050674,0.270918908772,0.262943380909,0.253971900267,0.243854050860,0.232363376900,0.219136353968,0.203531258905,0.184226891786,0.157560576163,0.088489462038
62340,0.309528164788,0.309223067101,0.308306516543,0.306774673294,0.304620906692,0.301835424799,0.298404703372,0.294310650141,0.289529401392,0.284029584644,0.277769773528,0.270694667899,0.262729167672,0.253768775909,0.243663179205,0.232186077547,0.218974194886,0.203386233571,0.184101807510,0.157460080004,0.088385737178
62400,0.309253641999,0.308948956892,0.308033644601,0.306503866941,0.304352996163,0.301571244811,0.298145095149,0.294056464102,0.289281500772,0.283788850468,0.277537111521,0.270471018276,0.262515519301,0.253566187419,0.243472811639,0.232009247481,0.218812466919,0.203241597341,0.183977066043,0.157359878083,0.088282442606
62460,0.308979843709,0.308675570073,0.307761492722,0.306233775106,0.304085792382,0.301307761569,0.297886171434,0.293802948079,0.289034253403,0.283548750475,0.277305062285,0.270247957607,0.262302433582,0.253364132675,0.243282946137,0.231832884781,0.218651168261,0.203097348520,0.183852665798,0.157259968855,0.088179575985
62520,0.308706767206,0.308402903936,0.307490058210,0.305964395108,0.303819292692,0.301044972452,0.297627929643,0.293550099533,0.288787656799,0.283309282240,0.277073623462,0.270025483611,0.262089908316,0.253162609565,0.243093580686,0.231656987540,0.218490297111,0.202953485426,0.183728605199,0.157160350786,0.088077134990
62580,0.308434409790,0.308130955784,0.307219338377,0.305695724279,0.303553494450,0.300782874846,0.297370367201,0.293297915936,0.288541708485,0.283070443346,0.276842792703,0.269803594013,0.261877941311,0.252961615988,0.242904713281,0.231481553857,0.218329851681,0.202810006385,0.183604882680,0.157061022354,0.087975117310
