时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
19260,1.137203246377,1.135924434144,1.132088530520,1.125697186976,1.116752902081,1.105258654973,1.091217352715,1.074631064378,1.055499991701,1.033821102300,1.009586316442,0.982780085142,0.953376113642,0.921332848490,0.886587117995,0.849044916154,0.808567587482,0.764950251517,0.717886370327,0.666905768786,0.611256971144
19320,1.133889456182,1.132614095432,1.128788533869,1.122414385402,1.113494085843,1.102030525993,1.088026498397,1.071483930420,1.052402853299,1.030780032815,1.006607152082,0.979868383414,0.950537102004,0.918571357404,0.883907488706,0.846450866448,0.806062005119,0.762534857550,0.715561134445,0.664667815453,0.609098330747
19380,1.130588429329,1.129316506598,1.125501246785,1.119144226480,1.110247819130,1.098814827749,1.084847931051,1.068348915508,1.049317642786,1.027750677847,1.003639467741,0.976967907203,0.947709042477,0.915820527125,0.881238211802,0.843866843905,0.803566107321,0.760128785783,0.713244832427,0.662438366775,0.606947687926
19440,1.127300113538,1.126031615454,1.122226617352,1.115886658742,1.107014051097,1.095611510183,1.081681601556,1.065225971602,1.046244313326,1.024732991882,1.000683219329,0.974078613925,0.944891894055,0.913080318278,0.878579249581,0.841292812528,0.801079859808,0.757732003650,0.710937433374,0.660217393357,0.604805014284
19500,1.124024456831,1.122759370112,1.118964593952,1.112641631013,1.103792731182,1.092420523503,1.078527461045,1.062115050898,1.043182818309,1.021726929617,0.997738362945,0.971200461168,0.942085615881,0.910350691623,0.875930564460,0.838728736422,0.798603228391,0.755344478663,0.708638906453,0.658004865867,0.602670281478
19560,1.120761407533,1.119499718985,1.115715125261,1.109409092406,1.100583809098,1.089241818185,1.075385460906,1.059016105834,1.040133111348,1.018732445950,0.994804854874,0.968333406686,0.939290167252,0.907631608051,0.873292118972,0.836174579792,0.796136178967,0.752966178410,0.706349220901,0.655800755033,0.600543461221
19620,1.117510914262,1.116252610777,1.112478160244,1.106188992315,1.097387234835,1.086075344971,1.072255552777,1.055929089082,1.037095146274,1.015749495983,0.991882651585,0.965477408401,0.936505507610,0.904923028587,0.870663875768,0.833630306948,0.793678677524,0.750597070559,0.704068346025,0.653605031650,0.598424525282
19680,1.114272925927,1.113017994485,1.109253648152,1.102981280416,1.094202958653,1.082921054859,1.069137688544,1.052853953549,1.034068877137,1.012778035018,0.988971709732,0.962632424401,0.933731596551,0.902224914388,0.868045797612,0.831095882300,0.791230690140,0.748237122857,0.701796251205,0.651417666580,0.596313445490
19740,1.111047391724,1.109795819388,1.106041538519,1.099785906658,1.091030931081,1.079778899108,1.066031820337,1.049790652370,1.031054258200,1.009818018559,0.986071986152,0.959798412940,0.930968393816,0.899537226742,0.865437847390,0.828571270363,0.788792182982,0.745886303133,0.699532905893,0.649238630750,0.594210193734
19800,1.107834261134,1.106586035051,1.102841781158,1.096602821268,1.087871102910,1.076648829229,1.062937900528,1.046739138911,1.028051243941,1.006869402305,0.983183437862,0.956975332437,0.928215859296,0.896859927073,0.862839988102,0.826056435753,0.786363122312,0.743544579296,0.697278279615,0.647067895155,0.592114741964
