time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
1680,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999993,2.549999999732,2.549999992362,2.549999835433,2.549997329934,2.549967298321,2.549696260682,2.547851656772,2.538368548699,2.501355776963,2.390872701329,2.136419069349,1.677444127655,,1.147836338245,1.881466666667
1740,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999980,2.549999999329,2.549999983169,2.549999679175,2.549995339937,2.549948252987,2.549560649467,2.547132810113,2.535501900861,2.492811802456,2.371848118178,2.104536764566,1.637377003683,,1.139322590342,1.877233333333
1800,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999999,2.549999999945,2.549999998411,2.549999964829,2.549999400287,2.549992133297,2.549920599667,2.549379608429,2.546238233065,2.532187469887,2.483467973940,2.351915637928,2.072367576096,1.598000935859,,1.131355045402,1.873000000000
1860,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999996,2.549999999862,2.549999996507,2.549999931098,2.549998942567,2.549987426343,2.549883552103,2.549158729867,2.545239646960,2.528730710335,2.474452934376,2.334027905848,2.045561758695,1.568231276100,,1.123713784957,1.870366666667
1920,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999989,2.549999999676,2.549999992684,2.549999870231,2.549998200557,2.549980451067,2.549833199888,2.548881030752,2.544054616681,2.524887181626,2.464852737734,2.315687806960,2.018910392007,1.539275919505,,1.116240375572,1.867733333333
1980,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999999,2.549999999972,2.549999999273,2.549999985306,2.549999764775,2.549997034100,2.549970374992,2.549766287405,2.548534383781,2.542676369347,2.520628726659,2.454698237308,2.297009120105,1.992479233177,1.511094928273,,1.108958262238,1.865100000000
2040,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999998,2.549999999932,2.549999998444,2.549999971623,2.549999588214,2.549995239479,2.549956202347,2.549678478836,2.548111352691,2.541084051897,2.515955976904,2.444023830731,2.277976814555,1.966285326199,1.483606145982,,1.102019988727,1.862466666667
2100,2.550000000000,2.550000000000,2.550000000000,2.550000000000,2.549999999994,2.549999999844,2.549999996808,2.549999947208,2.549999301193,2.549992564845,2.549936655622,2.549565601265,2.547601026115,2.539262857257,2.510871064812,2.432822377713,2.258703656742,1.940346322649,1.456806948298,,1.095315282005,1.859833333333
2160,2.550000000000,2.550000000000,2.550000000000,2.549999999999,2.549999999985,2.549999999660,2.549999993690,2.549999905094,2.549998845914,2.549988674069,2.549910109106,2.549423058395,2.546990235398,2.537207195690,2.505349577037,2.421168382829,2.239157371312,1.914691385508,1.430678357797,,1.088826521568,1.857200000000
2220,2.550000000000,2.550000000000,2.550000000000,2.549999999999,2.549999999965,2.549999999287,2.549999987970,2.549999834672,2.549998145382,2.549983120938,2.549874884405,2.549244595024,2.546271692740,2.534887837140,2.499427093859,2.409021268200,2.219462837572,1.889325786755,1.405174225763,,1.082704479317,1.854566666667
2280,2.550000000000,2.550000000000,2.550000000000,2.549999999997,2.549999999923,2.549999998563,2.549999977827,2.549999719585,2.549997093644,2.549975342862,2.549828928419,2.549024906833,2.545431694188,2.532310691015,2.493061413632,2.396486599911,2.199554668407,1.864249186075,1.380313300611,,1.076815009346,1.851933333333
2340,2.550000000000,2.550000000000,2.550000000000,2.549999999992,2.549999999835,2.549999997198,2.549999960385,2.549999537056,2.549995548313,2.549964688739,2.549769465663,2.548758269459,2.544459115398,2.529456953109,2.486296521184,2.383495473848,2.179567114522,1.839481835629,1.356064132991,,1.071164704792,1.849300000000
2400,2.550000000000,2.550000000000,2.549999999999,2.549999999982,2.549999999660,2.549999994713,2.549999931236,2.549999254754,2.549993314292,2.549950349344,2.549694074993,2.548436422567,2.543346936623,2.526316003363,2.479112392698,2.370164753764,2.159421850407,1.815020352005,1.332421360943,,1.065751676621,1.846666666667
2460,2.550000000000,2.550000000000,2.549999999998,2.549999999960,2.549999999325,2.549999990326,2.549999883589,2.549998828034,2.549990160299,2.549931255628,2.549599774471,2.548053506644,2.542077671368,2.522893215212,2.471524344832,2.356442959759,2.139255566713,1.790886450564,1.309363139368,,1.060575935242,1.844033333333
2520,2.550000000000,2.550000000000,2.549999999995,2.549999999916,2.549999998700,2.549999982799,2.549999807754,2.549998195582,2.549985787515,2.549906294456,2.549482668709,2.547603046766,2.540646377330,2.519156764047,2.463549315291,2.342415507169,2.118983919751,1.767075850198,1.286892096664,,1.055607133904,1.841400000000
2580,2.550000000000,2.549999999999,2.549999999989,2.549999999829,2.549999997571,2.549999970220,2.549999689890,2.549997273878,2.549979821683,2.549874153697,2.549339287548,2.547074743387,2.539044406407,2.515127176186,2.455169633233,2.328062198832,2.098745072751,1.743618006795,1.264978713257,,1.050667798323,1.838766666667
2640,2.550000000000,2.549999999998,2.549999999977,2.549999999664,2.549999995582,2.549999949712,2.549999510605,2.549995959362,2.549971771522,2.549833246923,2.549165898026,2.546463256327,2.537253642599,2.510788195444,2.446443514568,2.313446235829,2.078467998553,1.720520649086,1.243540385463,,1.045937318055,1.836133333333
2700,2.549999999999,2.549999999997,2.549999999953,2.549999999359,2.549999992175,2.549999916964,2.549999243319,2.549994116918,2.549961113476,2.549781637734,2.548957614126,2.545761883649,2.535276314599,2.506137851476,2.437321481502,2.298568556327,2.058260527045,1.697754531047,1.222628223325,,1.041426590350,1.833500000000
2760,2.549999999999,2.549999999993,2.549999999906,2.549999998812,2.549999986480,2.549999865767,2.549998851420,2.549991576158,2.549947196819,2.549717540161,2.548709758760,2.544958321395,2.533098447873,2.501189509733,2.427875088834,2.283456150241,2.038048932744,1.675342547772,1.202209811938,,1.036933455852,1.830866666667
