时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
63600,0.303919003413,0.303622342325,0.302731111503,0.301241505358,0.299146953684,0.296437757541,0.293100527589,0.289117361948,0.284464662184,0.279111423723,0.273016730861,0.266125996304,0.258365125630,0.249631064210,0.239775617452,0.228575706956,0.215673204323,0.200435664170,0.181559759326,0.155424067555,0.086357631678
63660,0.303659141408,0.303362870332,0.302472810060,0.300985156596,0.298893342564,0.296187673380,0.292854766015,0.288876727490,0.284229971766,0.278883511444,0.272796454655,0.265914247357,0.258162842034,0.249439251328,0.239595379489,0.228408298483,0.215520120406,0.200298814175,0.181441853795,0.155329685570,0.086262727249
63720,0.303399949375,0.303104067274,0.302215174442,0.300729468472,0.298640384818,0.295938233243,0.292609637020,0.288636712061,0.283995884697,0.278656184682,0.272576743937,0.265703041618,0.257961077034,0.249247929979,0.239415603381,0.228241319328,0.215367430054,0.200162318253,0.181324258461,0.155235566417,0.086168204572
63780,0.303141424843,0.302845930685,0.301958202192,0.300474438547,0.298388078029,0.295689434743,0.292365138256,0.288397313353,0.283762398722,0.278429441238,0.272357596572,0.265492377023,0.257759828642,0.249057098263,0.239236287320,0.228074767784,0.215215131667,0.200026174916,0.181206971948,0.155141708784,0.086074061622
63840,0.302883565353,0.302588458107,0.301701890863,0.300220064392,0.298136419791,0.295441275504,0.292121267381,0.288158529070,0.283529511594,0.278203278921,0.272139010435,0.265282251518,0.257559094883,0.248866754287,0.239057429509,0.227908642154,0.215063223653,0.199890382686,0.181089992887,0.155048111367,0.085980296387
63900,0.302626368458,0.302331647097,0.301446238022,0.299966343587,0.297885407708,0.295193753159,0.291878022067,0.287920356926,0.283297221077,0.277977695553,0.271920983410,0.265072663057,0.257358873790,0.248676896171,0.238879028157,0.227742940746,0.214911704431,0.199754940092,0.180973319919,0.154954772871,0.085886906867
63960,0.302369831718,0.302075495219,0.301191241243,0.299713273725,0.297635039396,0.294946865355,0.291635399996,0.287682794647,0.283065524946,0.277752688965,0.271703513392,0.264863609606,0.257159163404,0.248487522042,0.238701081484,0.227577661882,0.214760572427,0.199619845672,0.180856951692,0.154861692012,0.085793891074
64020,0.302113952707,0.301820000051,0.300936898112,0.299460852409,0.297385312481,0.294700609747,0.291393398858,0.287445839966,0.282834420985,0.277528256999,0.271486598286,0.264655089139,0.256959961779,0.248298630036,0.238523587719,0.227412803888,0.214609826075,0.199485097975,0.180740886865,0.154768867514,0.085701247035
64080,0.301858729010,0.301565159179,0.300683206228,0.299209077253,0.297136224600,0.294454984001,0.291152016358,0.287209490630,0.282603906990,0.277304397504,0.271270236004,0.264447099642,0.256761266975,0.248110218299,0.238346545100,0.227248365101,0.214459463818,0.199350695556,0.180625124103,0.154676298110,0.085608972788
64140,0.301604158220,0.301310970201,0.300430163197,0.298957945879,0.296887773398,0.294209985793,0.290911250206,0.286973744393,0.282373980765,0.277081108343,0.271054424473,0.264239639107,0.256563077064,0.247922284987,0.238169951872,0.227084343868,0.214309484109,0.199216636977,0.180509662081,0.154583982543,0.085517066381
64200,0.301350237944,0.301057430727,0.300177766638,0.298707455924,0.296639956534,0.293965612811,0.290671098127,0.286738599021,0.282144640124,0.276858387385,0.270839161624,0.264032705538,0.256365390126,0.247734828263,0.237993806293,0.226920738543,0.214159885408,0.199082920811,0.180394499482,0.154491919565,0.085425525879
64260,0.301096965796,0.300804538374,0.299926014179,0.298457605032,0.296392771676,0.293721862751,0.290431557854,0.286504052290,0.281915882894,0.276636232513,0.270624445402,0.263826296948,0.256168204250,0.247547846300,0.237818106625,0.226757547488,0.214010666183,0.198949545639,0.180279634995,0.154400107935,0.085334349356
64320,0.300844339404,0.300552290773,0.299674903461,0.298208390858,0.296146216502,0.293478733322,0.290192627129,0.286270101985,0.281687706907,0.276414641615,0.270410273759,0.263620411359,0.255971517534,0.247361337281,0.237642851142,0.226594769074,0.213861824912,0.198816510048,0.180165067320,0.154308546424,0.085243534899
64380,0.300592356404,0.300300685564,0.299424432132,0.297959811069,0.295900288700,0.293236222241,0.289954303706,0.286036745903,0.281460110010,0.276193612594,0.270196644659,0.263415046803,0.255775328087,0.247175299397,0.237468038125,0.226432401682,0.213713360078,0.198683812636,0.180050795165,0.154217233809,0.085153080604
64440,0.300341014442,0.300049720397,0.299174597853,0.297711863341,0.295654985970,0.292994327236,0.289716585350,0.285803981849,0.281233090057,0.275973143357,0.269983556072,0.263210201321,0.255579634026,0.246989730848,0.237293665865,0.226270443700,0.213565270177,0.198551452005,0.179936817243,0.154126168876,0.085062984580
64500,0.300090311178,0.299799392932,0.298925398295,0.297464545360,0.295410306021,0.292753046045,0.289479469833,0.285571807639,0.281006644912,0.275753231825,0.269771005980,0.263005872962,0.255384433475,0.246804629842,0.237119732662,0.226108893524,0.213417553709,0.198419426770,0.179823132279,0.154035350423,0.084973244960
64560,0.299840244279,0.299549700842,0.298676831138,0.297217854824,0.295166246572,0.292512376417,0.289242954940,0.285340221099,0.280780772449,0.275533875928,0.269558992375,0.262802059788,0.255189724571,0.246619994598,0.236946236821,0.225947749559,0.213270209183,0.198287735550,0.179709739003,0.153944777252,0.084883859877
64620,0.299590811423,0.299300641808,0.298428894074,0.296971789440,0.294922805352,0.292272316110,0.289007038464,0.285109220063,0.280555470552,0.275315073603,0.269347513257,0.262598759865,0.254995505458,0.246435823340,0.236773176661,0.225787010219,0.213123235119,0.198156376973,0.179596636154,0.153854448177,0.084794827475
64680,0.299342010299,0.299052213521,0.298181584803,0.296726346924,0.294679980102,0.292032862893,0.288771718208,0.284878802378,0.280330737114,0.275096822799,0.269136566635,0.262395971272,0.254801774287,0.246252114306,0.236600550504,0.225626673924,0.212976630040,0.198025349676,0.179483822479,0.153764362017,0.084706145912
64740,0.299093838606,0.298804413683,0.297934901037,0.296481525004,0.294437768571,0.291794014543,0.288536991986,0.284648965897,0.280106570038,0.274879121473,0.268926150527,0.262193692096,0.254608529221,0.246068865737,0.236428356684,0.225466739105,0.212830392482,0.197894652302,0.179371296731,0.153674517602,0.084617813358
64800,0.298846294051,0.298557240007,0.297688840498,0.296237321418,0.294196168517,0.291555768848,0.288302857622,0.284419708487,0.279882967237,0.274661967592,0.268716262962,0.261991920432,0.254415768430,0.245886075887,0.236256593542,0.225307204199,0.212684520985,0.197764283503,0.179259057674,0.153584913769,0.084529827993
64860,0.298599374355,0.298310690214,0.297443400917,0.295993733913,0.293955177712,0.291318123608,0.288069312948,0.284191028020,0.279659926632,0.274445359134,0.268506901978,0.261790654386,0.254223490094,0.245703743017,0.236085259428,0.225148067652,0.212539014099,0.197634241937,0.179147104076,0.153495549365,0.084442188010
64920,0.298353077246,0.298064762036,0.297198580036,0.295750760245,0.293714793935,0.291081076630,0.287836355806,0.283962922381,0.279437446156,0.274229294082,0.268298065620,0.261589892070,0.254031692400,0.245521865394,0.235914352700,0.224989327918,0.212393870380,0.197504526273,0.179035434714,0.153406423242,0.084354891614
64980,0.298107400463,0.297819453216,0.296954375606,0.295508398184,0.293475014974,0.290844625730,0.287603984050,0.283735389463,0.279215523749,0.274013770432,0.268089751943,0.261389631608,0.253840373545,0.245340441298,0.235743871723,0.224830983459,0.212249088394,0.197375135183,0.178924048374,0.153317534262,0.084267937019
65040,0.297862341755,0.297574761506,0.296710785389,0.295266645505,0.293235838628,0.290608768738,0.287372195541,0.283508427170,0.278994157362,0.273798786189,0.267881959013,0.261189871131,0.253649531735,0.245159469014,0.235573814872,0.224673032743,0.212104666713,0.197246067349,0.178812943847,0.153228881295,0.084181322452
65100,0.297617898882,0.297330684667,0.296467807156,0.295025499996,0.292997262708,0.290373503490,0.287140988150,0.283282033413,0.278773344953,0.273584339365,0.267674684903,0.260990608779,0.253459165183,0.244978946838,0.235404180530,0.224515474250,0.211960603918,0.197117321462,0.178702119933,0.153140463218,0.084095046151
65160,0.297374069611,0.297087220472,0.296225438689,0.294784959453,0.292759285031,0.290138827832,0.286910359759,0.283056206114,0.278553084492,0.273370427982,0.267467927694,0.260791842701,0.253269272112,0.244798873070,0.235234967085,0.224358306463,0.211816898595,0.196988896217,0.178591575438,0.153052278918,0.084009106364
65220,0.297130851721,0.296844366702,0.295983677778,0.294545021683,0.292521903425,0.289904739621,0.286680308259,0.282830943204,0.278333373956,0.273157050072,0.267261685478,0.260593571055,0.253079850752,0.244619246024,0.235066172938,0.224201527877,0.211673549341,0.196860790317,0.178481309177,0.152964327286,0.083923501351
65280,0.296888243000,0.296602121148,0.295742522223,0.294305684502,0.292285115729,0.289671236722,0.286450831548,0.282606242625,0.278114211334,0.272944203676,0.267055956356,0.260395792007,0.252890899343,0.244440064017,0.234897796494,0.224045136991,0.211530554758,0.196733002476,0.178371319970,0.152876607224,0.083838229382
